time;ExecutionTime;posZ-marker;posZ-laser;Ultrasound;Tof;RotX;RotY;RotZ
237.571203;0.062019599999985076;0.26965918405809103;1.7241876729329426;120.7;31.7;-3.2650247207147896;171.04491299476655;-35.26464556127597
237.7133164;0.06095009999998524;0.2752832750017866;-10.345126037597655;120.7;31.3;-1.83730305826598;172.48211830345664;-35.42678575068389
237.8370036;0.0475407000000132;0.27906710180692657;1.7241876729329426;120.7;32.2;-1.91870378752819;170.1608977091125;-35.815907609679364
237.9649439;0.05209980000000769;0.2795148706543618;-3.9788946298452523;120.7;32.2;-2.4000957859842793;172.9501650229263;-29.2673146769478
238.0985526;0.05813939999998752;0.27884687775259465;-1.7241876729329426;30.11;31.3;-0.39801968930403187;173.4817897705116;-36.713511334761215
238.2304414;0.0564775999999938;0.27991579072060485;2.8736461215549043;30.11;32.2;-0.1234243635695003;171.89858464558597;-36.2888483276817
238.3625281;0.05858670000000643;0.28094819458857684;1.7241876729329426;30.11;32.0;-0.5007356829106259;172.33384307247968;-34.98988320362337
238.4830476;0.044495900000015354;0.2859345095725196;1.8473439352852956;30.11;32.0;-0.2846557782127933;173.19539790655804;-35.40735934525922
238.6163083;0.04706279999999197;0.28848655020470615;1.783642420275458;30.11;32.0;-0.09561943423252486;174.0739763851999;-37.47275425680715
238.7491767;0.05453600000001302;0.29124431160082354;1.6685687157415574;30.11;31.8;-0.5338970348560974;173.58807183272887;-37.97378822181328
238.8739458;0.0546897000000115;0.2853035805870301;-1.7241876729329426;30.11;31.8;-0.34892338643865267;174.4288713578964;-36.69415273969684
239.0210287;0.06626239999999939;0.28698346228601174;1.8473439352852956;30.11;31.8;-0.5346428694617938;174.76845034383157;-37.74694087468996
239.1629361;0.06650630000001456;0.28723236005611724;-3.042684128705193;30.11;31.7;-0.43672450025520726;174.3893120978217;-37.37364111789176
239.3081321;0.0718020999999851;0.2878358951485713;-3.2328518867492675;30.11;31.4;-0.05690222617279508;175.04020915930857;-37.25131587793333
239.4912727;0.103516500000012;0.2875879581186286;1.8473439352852956;30.11;31.9;0.059507513037219725;174.77950759172512;-36.84453854880475
239.6479256;0.07635360000000446;0.28758302771352784;1.783642420275458;30.11;31.6;-0.47493661895094214;174.68127483941194;-36.97330213361076
239.8300423;0.10544619999998872;0.2871937259265573;-2.463125247047061;30.11;31.6;-0.08529667558946272;175.45161383552633;-36.49950730042158
240.010666;0.09384210000001758;0.28662170832011513;1.7241876729329426;30.06;31.3;0.05204487883398087;174.86650119865763;-36.79250595726935
240.1513792;0.06741580000002045;0.28636047970357553;1.7241876729329426;122.08;31.2;-0.1890033251792507;175.80745050627417;-35.248328501313686
240.3205927;0.0893432999999959;0.2860542923037808;-5.747292243109809;122.08;31.2;-0.1373900088069348;175.5737316915895;-35.650301197586316
240.4711084;0.07721079999998892;0.2864469655518116;3.6946878705705912;122.09;31.8;0.185255624084088;175.50676389906835;-34.83516929541829
240.614801;0.06992389999999205;0.2841828360329927;2.248940442956012;122.09;32.7;0.8246281430750871;175.52187052816274;-33.58896098040466
240.745702;0.06471020000000749;0.2810153407160386;17.241876729329427;122.09;32.9;0.36534342911639744;175.43393358484457;-32.613611603548314
240.9038858;0.08324229999999488;0.2802779957559524;-2.248940442956012;122.09;33.0;1.1572443788222717;175.39167165852405;-32.692210518509825
241.0548885;0.07367219999997587;0.28276890999268406;2.248940442956012;122.09;33.8;-0.2724195076939656;176.0453188484247;-29.805887305481903
241.188249;0.06191990000002079;0.27926713121948754;2.3511650085449216;122.09;35.4;0.27679514910859093;175.4621618344001;-29.01661271954676
241.3338505;0.06403879999999162;0.2765340582567994;-1.915764081036603;122.09;35.1;0.372709355883216;175.98868324340086;-28.453825620317893
241.4887148;0.0786780000000249;0.2770766191749715;1.783642420275458;122.09;35.0;0.35956745483519337;176.13570943933846;-28.159524873771325
241.626593;0.06266819999999029;0.27796241903763064;51.72563018798828;122.09;35.0;0.0680214798208698;176.1582646582664;-28.23643376034476
241.7548985;0.05422079999999596;0.2805478043295024;1.915764081036603;122.09;34.0;0.1666192883306386;175.8355274559378;-28.465044014259504
241.8889002;0.056210200000009536;0.2796559513035118;-2.7224015888414885;122.09;33.6;0.07479402654764843;176.8149820688734;-29.545259528648202
242.0302062;0.06007170000000883;0.2787608226882912;-4.310469182332357;122.09;33.6;0.3282272354109751;175.94394226436322;-29.926432847430267
242.1649153;0.059219199999972716;0.2803101401729649;-10.345126037597655;122.09;33.6;0.38771387593874096;175.77699979989816;-30.044755113156583
242.3016827;0.05377500000000168;0.28078768875847543;4.310469182332357;122.09;32.4;0.26195162769619573;175.99903020264927;-31.198952400273274
242.4506405;0.07618690000001038;0.2799519623242581;-17.241876729329427;122.09;32.3;-0.4344443480452659;175.32853680894874;-32.313542916498086
242.5754119;0.04842349999998419;0.28021848611219186;-3.4483753458658852;122.09;31.6;-0.3194270233959511;175.0197565717677;-32.79640413827211
242.7331027;0.0745414000000153;0.28033567923792985;-2.586281509399414;122.09;31.4;-0.5636011359812267;175.38548264496183;-35.098021931195596
242.8775258;0.06447120000001405;0.2796723153575195;1.7241876729329426;122.09;30.7;-0.6694674106708651;174.6750588552293;-35.60481841449161
243.0707909;0.11569810000000302;0.2803265679891605;-2.248940442956012;122.09;30.5;-0.8424355551818281;174.15718524848143;-36.63679364397273
243.2480246;0.09123669999999606;0.2794754984322009;-1.7241876729329426;122.09;29.7;-0.4176434392441266;175.44009415062635;-37.917905376938464
243.447588;0.09553909999999632;0.2815811905445616;4.310469182332357;122.09;29.7;-0.3041873526409954;174.5419764949301;-39.503379879292304
243.5753637;0.05004320000000462;0.28201670890914793;-3.6946878705705912;28.82;28.7;1.1331640827612275;173.56839718150587;-43.256633970215155
243.7064148;0.04430510000000254;0.28076700738922467;-3.9788946298452523;28.82;28.7;1.3319750001765769;173.3543008031508;-46.20388631672089
243.877812;0.08661490000000072;0.28131505954536923;-4.702330017089843;28.82;28.7;1.633676721453115;173.43703608769164;-46.31211013330052
244.0359049;0.07484750000000417;0.2819405258033269;-8.620938364664713;28.88;28.7;2.1846220100014624;173.10743478122444;-46.74420781943112
244.1497353;0.03931700000001115;0.2813181531235029;0.2780947859569262;28.88;28.7;1.8306284450289296;174.01507757982463;-47.49755419585321
244.2677974;0.0423867999999743;0.28041274872743566;0.2044491311778193;29.5;29.1;2.6925316978414213;173.65922941649828;-48.49898850899807
244.4074585;0.060841699999997445;0.2815477831446242;0.15036520403484965;29.04;29.2;2.4346116011833066;173.54941088227127;-48.56719937926915
244.6018934;0.10931870000001709;0.2824018051545909;0.14992936286373415;29.04;29.2;2.4218296143720703;173.70496046743978;-48.1214603015584
244.7618789;0.06999690000000669;0.28228206620872204;0.1490652166800815;29.04;29.2;2.7224327981508285;172.93858949597183;-49.495058269097186
244.9031294;0.06392560000000458;0.28077507059439133;0.14529671401120303;29.46;29.7;2.728949271584962;171.91483221912222;-50.0881116863935
245.0576827;0.0693890999999951;0.2819036671133597;0.14448500052510693;29.56;29.6;2.7285523231634716;172.03930025101957;-50.53533956430075
245.2191094;0.0687552999999923;0.28198869902019974;0.144889720414533;29.56;29.6;3.0193021498989685;172.40017286843175;-50.5276789794334
245.3897767;0.08557139999999208;0.28198869902019974;0.14863686835628817;29.56;29.6;3.0193021498989685;172.40017286843175;-50.5276789794334
245.5384204;0.06791300000000433;0.28198869902019974;0.14821097475068276;29.43;29.8;3.0193021498989685;172.40017286843175;-50.5276789794334
245.7074417;0.08372989999998026;0.28198869902019974;0.14736646777204637;29.43;29.8;3.0193021498989685;172.40017286843175;-50.5276789794334
245.8827603;0.08800939999997581;0.28198869902019974;0.14736646777204637;29.43;29.8;3.0193021498989685;172.40017286843175;-50.5276789794334
246.0289655;0.059421100000008664;0.28198869902019974;0.14863686835628817;29.44;30.0;3.0193021498989685;172.40017286843175;-50.5276789794334
246.2156445;0.09384799999997995;0.28162450957878443;0.14821097475068276;29.44;30.0;3.236351373519886;172.1764033577426;-50.76794106143333
246.4096307;0.08608689999999797;0.2818197709144064;0.1490652166800815;28.95;29.1;2.7184713195574814;171.91981488651152;-51.26069881519438
246.594402;0.09199630000000525;0.282862938615428;0.1490652166800815;30.16;28.8;2.9967655680543706;172.4797969589261;-50.615150219657764
246.7586614;0.08329870000000028;0.2810096267728828;0.14132685843712645;29.19;28.8;2.4169453053987575;173.1753376799738;-49.06428331477903
246.9386418;0.08325609999999983;0.281101257785333;0.14132685843712645;29.19;28.7;2.7231249238661213;172.62323208983133;-48.550183697238346
247.0990889;0.07439660000000003;0.2835109616039954;0.14408253534258575;28.73;29.1;2.833260843889627;172.0265802449211;-48.163250756536144
247.2345486;0.05323989999999412;0.28478871771315906;0.1436823060777452;28.19;29.0;2.573790414245053;172.37899685715172;-47.224542585303595
247.4879893;0.16481640000000652;0.2846121008090557;0.14249484900272252;28.65;29.1;2.5062925938301492;171.41025348848098;-46.07123828034237
247.6849144;0.11045500000000175;0.2851003935715333;0.14171405530955694;28.75;29.5;2.442097631485703;170.82615178088685;-45.529849585808144
247.8921531;0.11466949999999088;0.28551266018166793;0.14949604100574648;30.02;30.1;2.368438556577036;174.63703764317827;-41.031418132682084
248.0464307;0.06664779999999837;0.2886151051040072;0.19372895201493737;30.02;30.8;2.349368928771883;173.82143907991724;-40.38963259234783
248.1810819;0.056397199999992154;0.2804309739624595;0.1915764081036603;30.02;30.9;2.2959792942561528;175.6427336785636;-37.129330992857874
248.3435504;0.0839292999999941;0.2816845167512847;0.1944572563458206;30.02;31.1;2.3165697612818197;175.58198660130347;-35.971729916616724
248.5430824;0.09539579999997727;0.2830123476592951;0.192288588059436;30.02;32.5;2.2489486841234156;174.98245471163477;-35.92405381534045
248.6892836;0.06463819999999032;0.2805711014120517;3.4483753458658852;30.02;32.2;2.923998258729563;175.60310355459134;-34.51614094243046
248.8454739;0.0739304999999888;0.2809966565093071;3.4483753458658852;30.02;33.1;2.522310121959194;175.3417873098733;-33.73795856217033
248.9949993;0.06597140000002355;0.28031759341307977;3.042684128705193;30.02;33.1;2.409573971278705;175.84061505096895;-32.24147956899222
249.1265691;0.053834999999992306;0.2807466159289543;3.042684128705193;30.02;33.3;2.908771745165974;175.9384634527598;-32.98692955820155
249.3407509;0.13158319999999435;0.27965758036592947;4.310469182332357;30.02;33.5;3.2634013648295768;175.7963280183802;-32.47350874302299
249.5403508;0.11050310000001673;0.2798992307658329;-25.86281509399414;30.02;33.6;2.8788653630272285;176.11093599644008;-31.880781285302433
249.7392806;0.11748260000001665;0.28063436425511884;-51.72563018798828;30.02;33.6;3.0011185591081357;175.71355234247292;-32.36538562537613
249.9495155;0.12351350000000139;0.28123651838504365;-25.86281509399414;30.02;34.3;2.9434104230513;175.97386010191892;-31.457058911207067
250.1184335;0.08216970000000856;0.2799827953962113;6.465703773498535;30.02;34.3;3.099842256669718;176.1587521472372;-31.88228310003369
250.2851128;0.08103510000000824;0.2815462828582579;1.7241876729329426;30.02;33.8;2.9214003787687814;175.88142971568408;-32.796896186672214
250.4253777;0.06839800000000196;0.28189569569618644;3.042684128705193;30.02;33.3;2.605807279960236;175.2253082626647;-33.02340105510361
250.5815415;0.06965439999999035;0.2827401149123149;-3.6946878705705912;30.02;32.3;2.092368943163523;175.52014424132219;-34.89308657442691
250.7432078;0.07137900000000741;0.2808282608460619;1.7241876729329426;30.02;32.3;2.5359072134572487;175.78267285991666;-35.46811562151152
250.8811007;0.06334300000000326;0.27848131318532676;3.4483753458658852;30.02;32.3;1.0631026235897096;174.9047324085087;-37.46190930208501
251.0455044;0.07887529999999288;0.2795459807385023;-1.915764081036603;119.97;31.3;1.3601783429323309;174.14351529440862;-36.614722438318985
251.1916742;0.06385389999999802;0.280505453912925;-3.9788946298452523;119.97;30.5;1.2384349846905054;174.18642074854256;-38.25192837620723
251.3382678;0.07216880000001424;0.27839949060289193;51.72563018798828;29.7;30.0;1.9672018883088342;174.2862479676985;-39.17801861755642
251.4959262;0.07287469999999985;0.28224168510394554;-51.72563018798828;29.7;30.0;3.1174595675370025;175.46365473616453;-39.56920733182265
251.6967211;0.11382950000000847;0.28087663454555173;2.8736461215549043;28.68;29.6;2.854643551296095;174.35820563343947;-42.82231013000389
251.8419049;0.05904070000002548;0.28212562264790075;-2.8736461215549043;28.71;29.8;3.0393309921858016;173.572666414947;-43.07384839316458
252.0187968;0.08939900000001444;0.2845641764424795;-0.9236719676426478;28.71;29.8;3.2468659529587356;173.82603658222249;-43.28223474427055
252.1887366;0.07806920000001583;0.2841544478416124;-0.8082129716873169;30.21;30.1;3.105062859971143;174.70937081500392;-43.436940716499564
252.3419917;0.07596609999998805;0.2866028384131698;-3.042684128705193;30.21;30.5;2.9883333870166546;173.97785384492832;-43.316668508297205
252.5065259;0.07830219999999599;0.28778677492887506;-4.310469182332357;30.21;30.5;2.6529930084917055;174.17169907640664;-43.0960209465083
252.6584353;0.06727069999999458;0.28698534972048895;2.463125247047061;30.21;30.4;2.795244319270555;174.77278027971474;-42.38850189370772
252.8022339;0.05926759999999831;0.29059296815047053;0.891821210137729;123.11;30.9;2.5529567824191037;173.4713772761752;-44.02268252389838
252.9745985;0.08419119999999225;0.28716650148688494;-5.172563018798828;123.11;31.3;3.031605044250485;173.6282266308283;-43.69941919916892
253.1225631;0.06362959999998452;0.29214108516131077;0.9578820405183015;123.11;31.5;2.842763050693195;173.14516914462806;-45.17978366156919
253.2745174;0.06213859999999727;0.28931812249728145;-1.4778751482282366;123.11;31.9;2.5244372932858203;172.06065731114904;-47.39703904726306
253.4471474;0.08227030000000468;0.29082309245565013;-1.3979900050807643;123.11;32.1;2.974461564561152;170.84600375420302;-47.78242129333242
253.5755287;0.042975999999981696;0.29994543347046143;-2.463125247047061;123.11;31.1;3.7516410859639913;169.60455042707193;-50.6745997065005
253.7377497;0.0654931999999917;0.29371239168533675;-1.8473439352852956;123.11;31.2;4.142864970130923;169.67793244827607;-54.124626419548434
253.8825641;0.052443799999991825;0.2918695219588432;-1.1005453231486868;123.11;31.4;5.657528862486875;168.53919326099597;-55.200898012487464
254.0468126;0.06329089999999837;0.29184349600071857;-1.915764081036603;123.11;31.2;6.152088579477513;167.88779479279572;-55.678762735193374
254.1679442;0.045950099999998884;0.29667181052938874;-0.7957789259690504;123.11;31.2;7.997021950983964;166.03857289048577;-60.147407070541945
254.3370395;0.06957049999999754;0.29714916111452455;-1.9894473149226262;123.11;31.4;7.699357951587852;166.41888051752855;-61.206745849744706
254.5010785;0.07142129999999725;0.298959467998219;-2.248940442956012;123.11;31.2;7.1626265794138995;165.51778170454898;-62.40574754050745
254.6621444;0.06847979999997733;0.30354191598639707;-1.4368230607774521;151.08;31.5;10.172380898526193;165.5300720258559;-64.43000444107918
254.8108086;0.05483819999997763;0.30941337927794205;2.0690252075195312;151.96;31.6;12.55459597790231;163.3970567625901;-68.46055395914411
254.9613473;0.061732800000015686;0.30941337927794205;1.293140754699707;151.81;31.8;12.55459597790231;163.3970567625901;-68.46055395914411
255.0924964;0.04677040000001398;0.3115091749957475;1.0556251058773118;151.81;31.8;13.871277270703379;162.8694209373427;-74.21795747980563
255.2493919;0.05726079999999456;0.31039012827031187;0.9759552865658166;151.49;32.2;14.856179902924481;160.21525813946133;-75.58521143707684
255.566618;0.22660469999999577;0.31388812804754346;0.24058432645575945;151.49;32.4;14.648665061584605;159.58534424846326;-77.653532354038
255.8659489;0.19073589999999285;0.31753218623472174;0.26390627646932796;151.49;33.3;14.106656981814334;158.87816396187046;-79.74910279462922
256.0015083;0.04465430000001902;0.3394612435461973;0.2873646121554904;151.49;33.3;8.561451653847088;157.39121248195684;-81.65030168424359
256.1595552;0.0486538999999766;0.3527248242559404;0.29899208201149297;120.94;36.3;6.602276287731546;160.3245299863666;-81.38876510428146
256.2977767;0.046929099999999835;0.3671924988633796;0.3315745524871044;120.94;36.8;6.883824669453277;159.69711091954622;-83.85267898271708
256.433606;0.04886310000000549;0.3754025282240716;0.3315745524871044;120.94;37.7;5.989808254977398;158.67017526816028;-84.39888740009715
256.5590193;0.04355329999998503;0.3803295889048279;0.3567284840550916;120.94;37.9;6.011499853070538;160.43606845472146;-83.52973640956682
256.700569;0.046608999999989464;0.37890116557861914;0.3471518804562972;120.94;37.9;6.702258471299763;158.65300579083592;-84.7647846153422
256.8413977;0.050286199999959535;0.37467499824591116;0.3315745524871044;122.14;38.0;6.442864303309731;159.2174410930272;-84.2665229348735
256.974729;0.04549409999998488;0.3791603128265636;0.3212772061365732;122.14;38.0;7.626808575041196;158.7545000991886;-83.06341011049534
257.1110068;0.03985870000002478;0.3681886958805011;0.3253184288552722;122.14;37.3;7.2912780299405835;158.80564910296766;-82.39542745557948
257.2519715;0.05351810000001933;0.3658874739243972;0.3337137431483115;122.14;36.6;6.5422226753090165;160.83733248013786;-80.45787641380981
257.4282879;0.08910809999997582;0.36623459445072604;0.47894102025915075;122.14;36.7;6.855141625409762;159.3683188765797;-80.53020337531348
257.5995934;0.0786640000000034;0.35493280908929825;0.3253184288552722;122.14;36.9;6.254565964715755;160.96587916753677;-78.51458737267221
257.7675502;0.08467650000000049;0.3480851563884462;-2.3511650085449216;122.14;36.9;6.888033397335279;160.27443273207004;-78.0039109594476
257.9550472;0.09964370000000145;0.3434653417849442;-1.9894473149226262;122.14;36.9;6.648349537815781;160.5710970582178;-76.90174269832231
258.0848136;0.06364260000003696;0.3415501371476321;-2.586281509399414;142.34;34.8;6.274046102394261;161.15652019921956;-76.50508630380602
258.2250829;0.057407599999976355;0.33277902660368325;-3.042684128705193;142.34;34.8;6.440111428170689;160.98078399341847;-76.92114088927165
258.3722914;0.0647743000000105;0.3195211123836464;17.241876729329427;142.34;33.7;7.737221212969614;160.30018412817773;-76.42079028205677
258.5009643;0.047226899999998295;0.31296085445481675;-25.86281509399414;142.34;32.9;8.181629997626102;159.98561660300714;-76.23446224241705
258.6385347;0.05493180000001985;0.3098622778590312;-1.6685687157415574;142.34;32.5;8.360946443157287;159.56716129847894;-76.11519354704105
258.7745115;0.05152290000000903;0.29809053936931107;-6.465703773498535;142.34;32.5;9.04563060784625;159.5077970423064;-75.74695294520461
258.9314717;0.0709742000000233;0.2944457760417282;-1.915764081036603;142.34;31.4;9.104885609976108;159.48150254410936;-75.10337987803881
259.0827551;0.06733500000001413;0.2898540072292764;-3.4483753458658852;142.34;30.9;9.249425970428106;159.1123618178249;-75.00498789303023
259.2272194;0.06259519999997565;0.2854324150210736;-17.241876729329427;142.34;30.9;8.333866505990793;159.68752716025594;-74.40861525805559
259.3705105;0.06249830000001566;0.28229890669151647;-5.172563018798828;142.34;30.9;7.940117456328885;159.9213933754483;-74.01644835687857
259.5195546;0.07083530000005567;0.2780159360017425;-3.9788946298452523;142.34;29.8;7.991279763781319;159.81386591203346;-73.53738835461235
259.6503071;0.05619120000000066;0.27653595192928454;-3.4483753458658852;142.34;29.5;7.797077228070858;160.65431180304986;-73.22283596574734
259.7749132;0.054926099999988764;0.2727946983473813;-3.6946878705705912;142.34;29.4;7.395145351704262;160.72738255343876;-73.08006181457237
259.9229365;0.06780099999997447;0.2702917475209224;-1.1005453231486868;142.34;28.7;8.07296420769978;160.28721188405595;-73.49435456877595
260.0775635;0.06785039999999753;0.2697516085159059;-3.6946878705705912;142.34;28.6;7.87751278463685;160.7408807006551;-73.1129245785545
260.2464035;0.07451739999999063;0.26676957568523263;-1.1494584486219617;142.34;28.7;7.803436797413777;161.6361836737588;-72.02652690121481
260.3930895;0.06567660000001752;0.26676957568523263;-3.6946878705705912;142.34;28.5;7.803436797413777;161.6361836737588;-72.02652690121481
260.5298041;0.053555500000015854;0.26676957568523263;-1.5213420643525966;142.34;27.2;7.803436797413777;161.6361836737588;-72.02652690121481
260.658335;0.05636650000002419;0.26676957568523263;-1.3262982099484175;144.98;26.6;7.803436797413777;161.6361836737588;-72.02652690121481
260.8158125;0.06505570000001626;0.26676957568523263;-1.4778751482282366;144.98;25.4;7.803436797413777;161.6361836737588;-72.02652690121481
261.0063642;0.10289170000004333;0.26676957568523263;-1.0556251058773118;144.98;25.0;7.803436797413777;161.6361836737588;-72.02652690121481
261.1421352;0.05267580000003136;0.26676957568523263;-0.9947236574613131;144.98;25.0;7.803436797413777;161.6361836737588;-72.02652690121481
261.316451;0.09030219999999645;0.26676957568523263;-1.915764081036603;142.49;23.8;7.803436797413777;161.6361836737588;-72.02652690121481
261.5042891;0.09039160000003221;0.26676957568523263;-2.1552345911661783;142.49;23.8;7.803436797413777;161.6361836737588;-72.02652690121481
261.6576354;0.07936710000001312;0.26676957568523263;-2.3511650085449216;144.04;23.6;7.803436797413777;161.6361836737588;-72.02652690121481
261.8256866;0.0778414999999768;0.26676957568523263;-2.8736461215549043;143.62;24.0;7.803436797413777;161.6361836737588;-72.02652690121481
261.9927658;0.07930410000000165;0.26676957568523263;-4.702330017089843;143.62;24.4;7.803436797413777;161.6361836737588;-72.02652690121481
262.1391553;0.07265029999996386;0.26676957568523263;-1.7241876729329426;143.62;24.9;7.803436797413777;161.6361836737588;-72.02652690121481
262.291749;0.07399650000002111;0.26676957568523263;-4.702330017089843;143.62;25.8;7.803436797413777;161.6361836737588;-72.02652690121481
262.4383652;0.06450899999998683;0.26676957568523263;3.9788946298452523;143.62;25.8;7.803436797413777;161.6361836737588;-72.02652690121481
262.5847404;0.06696540000001505;0.26124432905585065;-4.310469182332357;143.62;27.2;7.188444766446784;162.10909511902958;-73.09928113154085
262.7197042;0.057575100000008206;0.26383124912008665;-1.783642420275458;143.62;28.6;7.614908763262974;161.76344535477057;-73.70590054989415
262.8631772;0.061701700000014625;0.2677962548219961;-1.783642420275458;143.62;28.6;7.666806270202548;162.01694915367995;-73.47588914956813
263.0069664;0.05930119999999306;0.27950296189120666;-1.783642420275458;143.62;28.8;5.469255545465653;162.7694262027449;-73.89995655336486
263.1611555;0.072481200000027;0.2825869709757617;-7.3893757411411825;143.62;28.8;5.999017602289663;162.79025392977778;-74.24544028622246
263.3037158;0.05628550000000132;0.29274776464946817;-4.310469182332357;143.62;30.1;6.966506490959152;162.89417899794412;-74.48316140626333
263.4271028;0.052556799999990744;0.295731873029065;10.345126037597655;143.62;30.1;7.529762230848031;162.55847893419903;-74.51794324123937
263.5705504;0.0611733000000072;0.3031907499994037;-1.8473439352852956;143.62;32.4;8.088114251791117;161.62599583560043;-75.52007840895008
263.7419145;0.09119789999999739;0.3082291516032413;-5.747292243109809;143.62;32.6;7.324877461673819;162.18112695327918;-75.07238845027892
263.8757016;0.05916539999998349;0.3131038755662858;-1.783642420275458;143.62;33.1;7.291278974683655;162.22187050848513;-75.44014593418906
264.0352454;0.07646140000002788;0.3217780947621719;-51.72563018798828;143.62;33.1;7.2254280350848505;161.5717623203504;-76.81054889292668
264.2047735;0.0769238000000314;0.32586074403420767;2.0690252075195312;143.62;34.9;6.293021439223586;161.68593155891955;-76.57970736383187
264.339725;0.054622900000026675;0.3323411238479778;6.465703773498535;143.62;35.5;6.66568252708116;160.80876420809838;-76.77676931321244
264.491087;0.06797679999999673;0.33998008852085676;51.72563018798828;143.62;36.0;5.557243998512067;161.479052407407;-76.83314667232658
264.6734562;0.09634929999998576;0.3422416162217617;1.783642420275458;143.62;36.3;4.329660684521822;161.86047129515524;-76.58015907155136
264.8834443;0.11642179999995506;0.3479368370078909;3.4483753458658852;143.62;36.3;4.516363041970098;161.26660156512634;-77.51198923392148
265.1028067;0.11471419999998034;0.3500877606478648;4.702330017089843;143.62;36.5;4.062041913795762;161.36307840933043;-77.57774511297303
265.2648769;0.0810685999999805;0.35160359124927487;-2.0690252075195312;143.62;37.1;4.711429832550073;161.5118446494119;-77.60888609071654
265.4182463;0.0773396999999818;0.3578113977198812;-2.248940442956012;122.4;37.2;3.4932831349126934;162.00941802061516;-78.03125850668985
265.5895022;0.08696009999999887;0.35759320946104595;-1.7241876729329426;123.22;37.0;2.795850024425366;162.7344165950012;-77.25693333881787
265.812039;0.13611559999998235;0.35772366149198725;-1.7241876729329426;123.22;37.0;1.1186295522508272;162.77474653408828;-77.4463892224584
266.0272182;0.1264798000000269;0.3573566008996967;-1.7241876729329426;123.22;37.0;0.6226093423571704;163.5493260936082;-77.06279867513334
266.2172173;0.10456469999996898;0.3476477707271238;-1.7241876729329426;123.22;35.7;3.42594628373908;165.30761631415737;-74.81525746740388
266.3638202;0.0607438999999772;0.3323037006456787;1.7241876729329426;123.22;35.7;4.21413729831265;166.60593491984324;-72.37200819574431
266.5193151;0.07139159999996991;0.3146893886676529;5.747292243109809;123.22;34.2;8.501185154568594;169.1276795833345;-66.14732441705117
266.6629377;0.05767780000002176;0.306560127179216;-1.783642420275458;123.22;33.6;9.451947412281418;168.94336208076345;-65.55520724542933
266.7904958;0.05435889999995425;0.2929801044131853;3.2328518867492675;123.22;33.6;10.770052316617925;169.3580423718345;-61.29717446771418
266.9284073;0.055495900000039455;0.28659967568806594;-25.86281509399414;123.22;32.4;10.940928017903797;169.0704288356571;-59.57335183246489
267.0895154;0.07837620000003653;0.2811406331872793;-1.7241876729329426;123.22;32.1;10.716473581434261;168.82102912974557;-58.47362633569394
267.2382251;0.06730900000002293;0.2732139878498406;-51.72563018798828;123.22;31.0;12.39306635550242;168.368270504826;-56.3027210369647
267.4025629;0.09266769999999269;0.27116785009496613;-10.345126037597655;123.22;30.1;12.638318498119398;168.66729272411368;-55.923655331400305
267.5598549;0.072051799999997;0.2647332302133222;1.7241876729329426;123.22;29.6;13.050968537628815;168.72405717539107;-54.26212239053984
267.7173235;0.06860549999998966;0.2647332302133222;-1.7241876729329426;69.51;30.0;13.050968537628815;168.72405717539107;-54.26212239053984
267.8505418;0.05143080000004829;0.2647332302133222;-1.293140754699707;69.51;30.0;13.050968537628815;168.72405717539107;-54.26212239053984
