time;ToF[cm]
1659331742.8095043;18.9
1659331742.8107364;18.9
1659331742.811968;18.9
1659331742.8132389;18.9
1659331742.8144677;18.9
1659331742.815702;18.9
1659331742.81693;18.9
1659331742.8181586;18.9
1659331742.8193839;18.9
1659331742.8206115;18.9
1659331742.8218842;18.9
1659331742.8231492;18.9
1659331742.8243837;18.9
1659331742.825654;18.9
1659331742.8268898;18.9
1659331742.8281214;18.9
1659331742.8293533;18.9
1659331742.830587;18.9
1659331742.8318157;18.9
1659331742.833043;18.9
1659331742.8342705;18.9
1659331742.835506;18.9
1659331742.8367376;18.9
1659331742.8379657;18.9
1659331742.839194;18.9
1659331742.8404224;18.9
1659331742.841649;18.9
1659331742.8429167;18.9
1659331742.8441482;18.9
1659331742.845392;18.9
1659331742.8466632;18.9
1659331742.8478916;18.9
1659331742.8491173;18.9
1659331742.850342;18.9
1659331742.851575;18.9
1659331742.852802;18.9
1659331742.8540277;18.9
1659331742.8552542;18.9
1659331742.8564813;18.9
1659331742.8577085;18.9
1659331742.8589325;18.9
1659331742.8601968;18.9
1659331742.861521;18.9
1659331742.8627868;18.9
1659331742.8640206;18.9
1659331742.8652582;18.9
1659331742.866489;18.9
1659331742.8677177;18.9
1659331742.8689458;18.9
1659331742.8701801;18.9
1659331742.8714058;18.9
1659331742.8726313;18.9
1659331742.8738565;18.9
1659331742.8750837;18.9
1659331742.8763108;18.9
1659331742.877538;18.9
1659331742.8787622;18.9
1659331742.880123;18.9
1659331742.8819213;18.9
1659331742.8864613;19.2
1659331742.88778;19.2
1659331742.88903;19.2
1659331742.8902786;19.2
1659331742.8915906;19.2
1659331742.8930957;19.2
1659331742.894421;19.2
1659331742.8956761;19.2
1659331742.8969164;19.2
1659331742.8981504;19.2
1659331742.8993819;19.2
1659331742.9006145;19.2
1659331742.9018433;19.2
1659331742.9030728;19.2
1659331742.9043102;19.2
1659331742.9055655;19.2
1659331742.9067996;19.2
1659331742.9080274;19.2
1659331742.909632;19.2
1659331742.910923;19.2
1659331742.9121644;19.2
1659331742.9134002;19.2
1659331742.9146667;19.2
1659331742.915909;19.2
1659331742.9171393;19.2
1659331742.918369;19.2
1659331742.9195974;19.2
1659331742.9208345;19.2
1659331742.9220643;19.2
1659331742.923292;19.2
1659331742.9245343;19.2
1659331742.9257982;19.2
1659331742.9270313;19.2
1659331742.928262;19.2
1659331742.9294896;19.2
1659331742.9307184;19.2
1659331742.9319441;19.2
1659331742.9331677;19.2
1659331742.9344091;19.2
1659331742.935644;19.2
1659331742.9368699;19.2
1659331742.9380941;19.2
1659331742.9393315;19.2
1659331742.9405577;19.2
1659331742.9417846;19.2
1659331742.9430094;19.2
1659331742.9442358;19.2
1659331742.945466;19.2
1659331742.946691;19.2
1659331742.9479153;19.2
1659331742.94914;19.2
1659331742.9503639;19.2
1659331742.9515877;19.2
1659331742.952814;19.2
1659331742.954038;19.2
1659331742.9552686;19.2
1659331742.9564955;19.2
1659331742.9577177;19.2
1659331742.958944;19.2
1659331742.960167;19.2
1659331742.9613912;19.2
1659331742.9626184;19.2
1659331742.9638443;19.2
1659331742.9650712;19.2
1659331742.9663012;19.2
1659331742.9675257;19.2
1659331742.9687543;19.2
1659331742.9699779;19.2
1659331742.9712029;19.2
1659331742.9724264;19.2
1659331742.9736495;19.2
1659331742.974876;19.2
1659331742.9761012;19.2
1659331742.9773233;19.2
1659331742.9802408;19.1
1659331742.9814682;19.1
1659331742.9826975;19.1
1659331742.9839218;19.1
1659331742.9851494;19.1
1659331742.9863741;19.1
1659331742.9875972;19.1
1659331742.988821;19.1
1659331742.9900477;19.1
1659331742.9913504;19.1
1659331742.9925895;19.1
1659331742.9938178;19.1
1659331742.9950492;19.1
1659331742.9962778;19.1
1659331742.997504;19.1
1659331742.9987316;19.1
1659331742.9999576;19.1
1659331743.001183;19.1
1659331743.002408;19.1
1659331743.0036328;19.1
1659331743.0048783;19.1
1659331743.0061166;19.1
1659331743.0073483;19.1
1659331743.0085733;19.1
1659331743.0097976;19.1
1659331743.0110276;19.1
1659331743.0122557;19.1
1659331743.0134842;19.1
1659331743.0147157;19.1
1659331743.0159516;19.1
1659331743.0171816;19.1
1659331743.0184112;19.1
1659331743.0196385;19.1
1659331743.0208647;19.1
1659331743.0221293;19.1
1659331743.0234146;19.1
1659331743.0246606;19.1
1659331743.0259008;19.1
1659331743.0271358;19.1
1659331743.0283687;19.1
1659331743.0296001;19.1
1659331743.0308266;19.1
1659331743.0320556;19.1
1659331743.0332818;19.1
1659331743.0345106;19.1
1659331743.035742;19.1
1659331743.0369701;19.1
1659331743.038195;19.1
1659331743.0394216;19.1
1659331743.0406458;19.1
1659331743.041871;19.1
1659331743.0430956;19.1
1659331743.0443256;19.1
1659331743.0455735;19.1
1659331743.0468059;19.1
1659331743.048033;19.1
1659331743.0492592;19.1
1659331743.0515926;19.1
1659331743.052976;19.1
1659331743.0542347;19.1
1659331743.0554893;19.1
1659331743.0567362;19.1
1659331743.0579708;19.1
1659331743.0592082;19.1
1659331743.0604405;19.1
1659331743.0616715;19.1
1659331743.0629008;19.1
1659331743.0641322;19.1
1659331743.0653672;19.1
1659331743.066644;19.1
1659331743.0679073;19.1
1659331743.0691426;19.1
1659331743.070373;19.1
1659331743.071606;19.1
1659331743.0728366;19.1
1659331743.0740674;19.1
1659331743.0769954;19.0
1659331743.0782332;19.0
1659331743.079467;19.0
1659331743.0806954;19.0
1659331743.0819223;19.0
1659331743.0831513;19.0
1659331743.0843775;19.0
1659331743.0856369;19.0
1659331743.0868697;19.0
1659331743.0880983;19.0
1659331743.0893269;19.0
1659331743.0905583;19.0
1659331743.0918963;19.0
1659331743.093134;19.0
1659331743.0943632;19.0
1659331743.0956197;19.0
1659331743.0968523;19.0
1659331743.0980797;19.0
1659331743.0993102;19.0
1659331743.1005378;19.0
1659331743.1017642;19.0
1659331743.1029918;19.0
1659331743.1042187;19.0
1659331743.1054554;19.0
1659331743.106691;19.0
1659331743.1079187;19.0
1659331743.1091464;19.0
1659331743.110372;19.0
1659331743.1116002;19.0
1659331743.1128256;19.0
1659331743.1140518;19.0
1659331743.1152804;19.0
1659331743.1165094;19.0
1659331743.1177363;19.0
1659331743.1189647;19.0
1659331743.1201918;19.0
1659331743.1214178;19.0
1659331743.1226451;19.0
1659331743.1238704;19.0
1659331743.1251013;19.0
1659331743.1263328;19.0
1659331743.1275592;19.0
1659331743.1287825;19.0
1659331743.13001;19.0
1659331743.1312344;19.0
1659331743.1324592;19.0
1659331743.1336844;19.0
1659331743.134912;19.0
1659331743.136144;19.0
1659331743.1373727;19.0
1659331743.1386003;19.0
1659331743.1398253;19.0
1659331743.1410632;19.0
1659331743.142288;19.0
1659331743.1435132;19.0
1659331743.1447377;19.0
1659331743.1459873;19.0
1659331743.147214;19.0
1659331743.1484377;19.0
1659331743.149662;19.0
1659331743.1508877;19.0
1659331743.1521125;19.0
1659331743.153336;19.0
1659331743.1545613;19.0
1659331743.1557932;19.0
1659331743.157017;19.0
1659331743.1582413;19.0
1659331743.1594663;19.0
1659331743.1606917;19.0
1659331743.1619155;19.0
1659331743.1631386;19.0
1659331743.1643624;19.0
1659331743.165611;19.0
1659331743.1668391;19.0
1659331743.1680646;19.0
1659331743.16929;19.0
1659331743.1722093;19.1
1659331743.1734397;19.1
1659331743.1746764;19.1
1659331743.1759171;19.1
1659331743.1771479;19.1
1659331743.1783779;19.1
1659331743.1796112;19.1
1659331743.1808379;19.1
1659331743.1820624;19.1
1659331743.1832888;19.1
1659331743.1845143;19.1
1659331743.1857433;19.1
1659331743.1932113;19.1
1659331743.194478;19.1
1659331743.195744;19.1
1659331743.1969984;19.1
1659331743.1982353;19.1
1659331743.1994684;19.1
1659331743.2006986;19.1
1659331743.2019262;19.1
1659331743.2031548;19.1
1659331743.2044017;19.1
1659331743.205653;19.1
1659331743.2068877;19.1
1659331743.2081184;19.1
1659331743.2093508;19.1
1659331743.2105956;19.1
1659331743.211845;19.1
1659331743.2130766;19.1
1659331743.214309;19.1
1659331743.2155435;19.1
1659331743.21678;19.1
1659331743.2180135;19.1
1659331743.219243;19.1
1659331743.2204711;19.1
1659331743.221747;19.1
1659331743.2230067;19.1
1659331743.2242699;19.1
1659331743.2255147;19.1
1659331743.2267585;19.1
1659331743.22799;19.1
1659331743.2292182;19.1
1659331743.2304494;19.1
1659331743.2316804;19.1
1659331743.232907;19.1
1659331743.2341337;19.1
1659331743.2353656;19.1
1659331743.236597;19.1
1659331743.2378256;19.1
1659331743.2390537;19.1
1659331743.2402804;19.1
1659331743.241507;19.1
1659331743.244175;19.1
1659331743.2456965;19.1
1659331743.2471874;19.1
1659331743.2486255;19.1
1659331743.250059;19.1
1659331743.2513766;19.1
1659331743.2526224;19.1
1659331743.2538617;19.1
1659331743.2551038;19.1
1659331743.2563457;19.1
1659331743.2575843;19.1
1659331743.2588606;19.1
1659331743.2600927;19.1
1659331743.2613237;19.1
1659331743.2625592;19.1
1659331743.2638137;19.1
1659331743.2650447;19.1
1659331743.2679768;19.0
1659331743.2692153;19.0
1659331743.2704477;19.0
1659331743.2716782;19.0
1659331743.2729115;19.0
1659331743.27414;19.0
1659331743.2753694;19.0
1659331743.2766044;19.0
1659331743.2778585;19.0
1659331743.27909;19.0
1659331743.2803183;19.0
1659331743.281545;19.0
1659331743.282775;19.0
1659331743.2840033;19.0
1659331743.2852535;19.0
1659331743.286487;19.0
1659331743.2877183;19.0
1659331743.2889483;19.0
1659331743.2901824;19.0
1659331743.2914906;19.0
1659331743.2927485;19.0
1659331743.2939808;19.0
1659331743.295227;19.0
1659331743.296457;19.0
1659331743.2976913;19.0
1659331743.2989206;19.0
1659331743.3001509;19.0
1659331743.301377;19.0
1659331743.3026035;19.0
1659331743.3038316;19.0
1659331743.3050609;19.0
1659331743.3062973;19.0
1659331743.307534;19.0
1659331743.3087647;19.0
1659331743.309993;19.0
1659331743.3112175;19.0
1659331743.3124454;19.0
1659331743.313671;19.0
1659331743.3148985;19.0
1659331743.3161254;19.0
1659331743.3173501;19.0
1659331743.318576;19.0
1659331743.3198004;19.0
1659331743.321027;19.0
1659331743.3222535;19.0
1659331743.3234808;19.0
1659331743.324707;19.0
1659331743.3259308;19.0
1659331743.3271601;19.0
1659331743.3283849;19.0
1659331743.3296113;19.0
1659331743.3308382;19.0
1659331743.3320642;19.0
1659331743.3332906;19.0
1659331743.3345158;19.0
1659331743.3357441;19.0
1659331743.336973;19.0
1659331743.3381984;19.0
1659331743.339423;19.0
1659331743.340648;19.0
1659331743.3418748;19.0
1659331743.3430998;19.0
1659331743.3443267;19.0
1659331743.3455691;19.0
1659331743.3467987;19.0
1659331743.348024;19.0
1659331743.349251;19.0
1659331743.3504758;19.0
1659331743.3517008;19.0
1659331743.3529243;19.0
1659331743.3541467;19.0
1659331743.3553731;19.0
1659331743.3566113;19.0
1659331743.3578413;19.0
1659331743.3590665;19.0
1659331743.3602915;19.0
1659331743.3615155;19.0
1659331743.364436;19.0
1659331743.3656716;19.0
1659331743.3669019;19.0
1659331743.3681314;19.0
1659331743.369358;19.0
1659331743.3705842;19.0
1659331743.3718095;19.0
1659331743.3730316;19.0
1659331743.3742566;19.0
1659331743.3754826;19.0
1659331743.3767102;19.0
1659331743.3779364;19.0
1659331743.3791602;19.0
1659331743.3803847;19.0
1659331743.3816075;19.0
1659331743.3828444;19.0
1659331743.3840675;19.0
1659331743.3852887;19.0
1659331743.3865094;19.0
1659331743.3877282;19.0
1659331743.3889482;19.0
1659331743.3901691;19.0
1659331743.3914542;19.0
1659331743.3926804;19.0
1659331743.3938997;19.0
1659331743.3951337;19.0
1659331743.396369;19.0
1659331743.397598;19.0
1659331743.3988273;19.0
1659331743.400053;19.0
1659331743.4012764;19.0
1659331743.4025004;19.0
1659331743.403723;19.0
1659331743.4049532;19.0
1659331743.4061809;19.0
1659331743.4074125;19.0
1659331743.4086413;19.0
1659331743.4098673;19.0
1659331743.4110947;19.0
1659331743.4123228;19.0
1659331743.413546;19.0
1659331743.4147718;19.0
1659331743.415998;19.0
1659331743.4172232;19.0
1659331743.4184496;19.0
1659331743.4196744;19.0
1659331743.4208968;19.0
1659331743.4221668;19.0
1659331743.4234273;19.0
1659331743.4246747;19.0
1659331743.4259105;19.0
1659331743.4271383;19.0
1659331743.4283688;19.0
1659331743.429595;19.0
1659331743.430821;19.0
1659331743.4320464;19.0
1659331743.4332705;19.0
1659331743.4344997;19.0
1659331743.4357295;19.0
1659331743.4369526;19.0
1659331743.4381795;19.0
1659331743.4394057;19.0
1659331743.4406292;19.0
1659331743.4418519;19.0
1659331743.4430752;19.0
1659331743.4442983;19.0
1659331743.445525;19.0
1659331743.4467595;19.0
1659331743.4479868;19.0
1659331743.4492128;19.0
1659331743.450436;19.0
1659331743.451661;19.0
1659331743.4528842;19.0
1659331743.4541078;19.0
1659331743.4553344;19.0
1659331743.4565632;19.0
1659331743.4594839;19.0
1659331743.460716;19.0
1659331743.4619408;19.0
1659331743.4631653;19.0
1659331743.4644303;19.0
1659331743.4656584;19.0
1659331743.4668813;19.0
1659331743.4681213;19.0
1659331743.469347;19.0
1659331743.4705696;19.0
1659331743.4717941;19.0
1659331743.473016;19.0
1659331743.474242;19.0
1659331743.475468;19.0
1659331743.4766939;19.0
1659331743.4779193;19.0
1659331743.4791448;19.0
1659331743.4804497;19.0
1659331743.4823158;19.0
1659331743.4844394;19.0
1659331743.4866207;19.0
1659331743.4879591;19.0
1659331743.489254;19.0
1659331743.490516;19.0
1659331743.4918272;19.0
1659331743.493155;19.0
1659331743.4945118;19.0
1659331743.495772;19.0
1659331743.4970114;19.0
1659331743.4993339;19.0
1659331743.5007029;19.0
1659331743.5019557;19.0
1659331743.5032153;19.0
1659331743.5044596;19.0
1659331743.5056999;19.0
1659331743.5069315;19.0
1659331743.508175;19.0
1659331743.5098813;19.0
1659331743.5111918;19.0
1659331743.5124364;19.0
1659331743.5136712;19.0
1659331743.5149071;19.0
1659331743.516142;19.0
1659331743.5173714;19.0
1659331743.518604;19.0
1659331743.5198367;19.0
1659331743.5210664;19.0
1659331743.522296;19.0
1659331743.5235202;19.0
1659331743.5247514;19.0
1659331743.5259833;19.0
1659331743.5272095;19.0
1659331743.5284352;19.0
1659331743.529664;19.0
1659331743.5308876;19.0
1659331743.532114;19.0
1659331743.533338;19.0
1659331743.5345626;19.0
1659331743.53579;19.0
1659331743.5370183;19.0
1659331743.538243;19.0
1659331743.5394716;19.0
1659331743.540698;19.0
1659331743.5419211;19.0
1659331743.5431452;19.0
1659331743.544371;19.0
1659331743.545621;19.0
1659331743.5468488;19.0
1659331743.5480764;19.0
1659331743.5493042;19.0
1659331743.5505319;19.0
1659331743.5517573;19.0
1659331743.5529826;19.0
1659331743.5559015;19.0
1659331743.5571318;19.0
1659331743.5583599;19.0
1659331743.559588;19.0
1659331743.5608122;19.0
1659331743.562036;19.0
1659331743.5632613;19.0
1659331743.5644841;19.0
1659331743.56571;19.0
1659331743.5669343;19.0
1659331743.5681603;19.0
1659331743.5693886;19.0
1659331743.5706158;19.0
1659331743.57184;19.0
1659331743.5730617;19.0
1659331743.5743096;19.0
1659331743.5755424;19.0
1659331743.576775;19.0
1659331743.5780027;19.0
1659331743.579226;19.0
1659331743.5804493;19.0
1659331743.5816708;19.0
1659331743.5828958;19.0
1659331743.5841289;19.0
1659331743.5853696;19.0
1659331743.586597;19.0
1659331743.5878248;19.0
1659331743.5890534;19.0
1659331743.5902824;19.0
1659331743.591636;19.0
1659331743.5928705;19.0
1659331743.5940998;19.0
1659331743.595347;19.0
1659331743.5965736;19.0
1659331743.597801;19.0
1659331743.5990272;19.0
1659331743.6002936;19.0
1659331743.601555;19.0
1659331743.6027865;19.0
1659331743.6040165;19.0
1659331743.605249;19.0
1659331743.6064787;19.0
1659331743.6077096;19.0
1659331743.6089447;19.0
1659331743.6101847;19.0
1659331743.611412;19.0
1659331743.6126356;19.0
1659331743.6138606;19.0
1659331743.615089;19.0
1659331743.6163175;19.0
1659331743.6175435;19.0
1659331743.61877;19.0
1659331743.6200008;19.0
1659331743.6212254;19.0
1659331743.6224906;19.0
1659331743.623754;19.0
1659331743.6250143;19.0
1659331743.6262538;19.0
1659331743.6274822;19.0
1659331743.6287115;19.0
1659331743.6299398;19.0
1659331743.6311653;19.0
1659331743.6323893;19.0
1659331743.6338408;19.0
1659331743.635112;19.0
1659331743.6363537;19.0
1659331743.6375844;19.0
1659331743.6388137;19.0
1659331743.6400461;19.0
1659331743.6412761;19.0
1659331743.6425042;19.0
1659331743.64373;19.0
1659331743.6449783;19.0
1659331743.6462088;19.0
1659331743.6474376;19.0
1659331743.648664;19.0
1659331743.6515841;18.9
1659331743.6528149;18.9
1659331743.6540525;18.9
1659331743.6552825;18.9
1659331743.6565108;18.9
1659331743.657741;18.9
1659331743.658967;18.9
1659331743.6601937;18.9
1659331743.6614258;18.9
1659331743.6626604;18.9
1659331743.6638873;18.9
1659331743.6651175;18.9
1659331743.6663454;18.9
1659331743.6675692;18.9
1659331743.668794;18.9
1659331743.6700199;18.9
1659331743.671246;18.9
1659331743.672469;18.9
1659331743.673693;18.9
1659331743.67492;18.9
1659331743.6761453;18.9
1659331743.677371;18.9
1659331743.6785936;18.9
1659331743.6798189;18.9
1659331743.6810427;18.9
1659331743.6822658;18.9
1659331743.6849287;18.9
1659331743.6864066;18.9
1659331743.6878974;18.9
1659331743.6893384;18.9
1659331743.6907773;18.9
1659331743.692164;18.9
1659331743.6934466;18.9
1659331743.6946936;18.9
1659331743.6959336;18.9
1659331743.6971714;18.9
1659331743.6984072;18.9
1659331743.6996424;18.9
1659331743.7008753;18.9
1659331743.7021046;18.9
1659331743.7033327;18.9
1659331743.7045617;18.9
1659331743.7057946;18.9
1659331743.707023;18.9
1659331743.7082503;18.9
1659331743.7094858;18.9
1659331743.7107217;18.9
1659331743.7119527;18.9
1659331743.7131836;18.9
1659331743.7144177;18.9
1659331743.7156458;18.9
1659331743.71687;18.9
1659331743.7180986;18.9
1659331743.7193284;18.9
1659331743.7205572;18.9
1659331743.7217872;18.9
1659331743.723016;18.9
1659331743.724244;18.9
1659331743.725473;18.9
1659331743.7267005;18.9
1659331743.727929;18.9
1659331743.7291555;18.9
1659331743.7303839;18.9
1659331743.7316093;18.9
1659331743.7328343;18.9
1659331743.7340605;18.9
1659331743.7352867;18.9
1659331743.736515;18.9
1659331743.7377412;18.9
1659331743.7389662;18.9
1659331743.7401938;18.9
1659331743.7414181;18.9
1659331743.7426429;18.9
1659331743.7438731;18.9
1659331743.7468884;19.1
1659331743.748217;19.1
1659331743.7494526;19.1
1659331743.750685;19.1
1659331743.7519312;19.1
1659331743.7531588;19.1
1659331743.7544532;19.1
1659331743.7557049;19.1
1659331743.7569385;19.1
1659331743.7581668;19.1
1659331743.7593958;19.1
1659331743.7606258;19.1
1659331743.7618523;19.1
1659331743.763076;19.1
1659331743.7643037;19.1
1659331743.765533;19.1
1659331743.7667632;19.1
1659331743.7679877;19.1
1659331743.7692153;19.1
1659331743.770445;19.1
1659331743.7716732;19.1
1659331743.772911;19.1
1659331743.7741406;19.1
1659331743.7753863;19.1
1659331743.7766428;19.1
1659331743.7778728;19.1
1659331743.7791004;19.1
1659331743.7803292;19.1
1659331743.7815542;19.1
1659331743.7827802;19.1
1659331743.7840037;19.1
1659331743.7852478;19.1
1659331743.7864773;19.1
1659331743.7877054;19.1
1659331743.7889295;19.1
1659331743.7901595;19.1
1659331743.7914631;19.1
1659331743.7926998;19.1
1659331743.793929;19.1
1659331743.7951565;19.1
1659331743.796387;19.1
1659331743.7976136;19.1
1659331743.798846;19.1
1659331743.800072;19.1
1659331743.8013155;19.1
1659331743.8025572;19.1
1659331743.8037844;19.1
1659331743.8050172;19.1
1659331743.8062482;19.1
1659331743.807474;19.1
1659331743.8087;19.1
1659331743.8099356;19.1
1659331743.8111844;19.1
1659331743.8124118;19.1
1659331743.8136363;19.1
1659331743.814865;19.1
1659331743.816115;19.1
1659331743.817339;19.1
1659331743.8185644;19.1
1659331743.8197887;19.1
1659331743.8210247;19.1
1659331743.8222716;19.1
1659331743.8235588;19.1
1659331743.8247995;19.1
1659331743.8260384;19.1
1659331743.8272676;19.1
1659331743.8284976;19.1
1659331743.8297243;19.1
1659331743.8309538;19.1
1659331743.8321826;19.1
1659331743.833408;19.1
1659331743.834654;19.1
1659331743.835909;19.1
1659331743.8371396;19.1
1659331743.8383646;19.1
1659331743.839591;19.1
1659331743.842539;19.0
1659331743.8437712;19.0
1659331743.8450007;19.0
1659331743.8462346;19.0
1659331743.8474624;19.0
1659331743.8486876;19.0
1659331743.8499138;19.0
1659331743.8511403;19.0
1659331743.852366;19.0
1659331743.8535903;19.0
1659331743.854818;19.0
1659331743.8560464;19.0
1659331743.8572729;19.0
1659331743.8585;19.0
1659331743.8597271;19.0
1659331743.860957;19.0
1659331743.8621852;19.0
1659331743.8634124;19.0
1659331743.8646824;19.0
1659331743.8659112;19.0
1659331743.867136;19.0
1659331743.8683596;19.0
1659331743.869591;19.0
1659331743.870816;19.0
1659331743.87204;19.0
1659331743.8732646;19.0
1659331743.8745065;19.0
1659331743.8757348;19.0
1659331743.8769634;19.0
1659331743.8781898;19.0
1659331743.8794158;19.0
1659331743.8806417;19.0
1659331743.8818672;19.0
1659331743.883092;19.0
1659331743.8843167;19.0
1659331743.885568;19.0
1659331743.886806;19.0
1659331743.8880327;19.0
1659331743.889268;19.0
1659331743.8905;19.0
1659331743.8917966;19.0
1659331743.8930318;19.0
1659331743.894261;19.0
1659331743.8954897;19.0
1659331743.8967166;19.0
1659331743.8979418;19.0
1659331743.899165;19.0
1659331743.900389;19.0
1659331743.9016135;19.0
1659331743.9028373;19.0
1659331743.9040627;19.0
1659331743.9052885;19.0
1659331743.906512;19.0
1659331743.907733;19.0
1659331743.9091656;19.0
1659331743.910452;19.0
1659331743.9116945;19.0
1659331743.9129288;19.0
1659331743.9141614;19.0
1659331743.915395;19.0
1659331743.916626;19.0
1659331743.9178524;19.0
1659331743.9190853;19.0
1659331743.9203165;19.0
1659331743.9215474;19.0
1659331743.922777;19.0
1659331743.9240353;19.0
1659331743.9252641;19.0
1659331743.926497;19.0
1659331743.9277234;19.0
1659331743.9289508;19.0
1659331743.9301744;19.0
1659331743.9314525;19.0
1659331743.9327128;19.0
1659331743.9339473;19.0
1659331743.93518;19.0
1659331743.9364085;19.0
1659331743.9404838;19.0
1659331743.941804;19.0
1659331743.9430544;19.0
1659331743.9442973;19.0
1659331743.9455378;19.0
1659331743.9467766;19.0
1659331743.9480085;19.0
1659331743.9492388;19.0
1659331743.9504714;19.0
1659331743.9517026;19.0
1659331743.9529314;19.0
1659331743.9541588;19.0
1659331743.9553916;19.0
1659331743.9566238;19.0
1659331743.9578524;19.0
1659331743.9590786;19.0
1659331743.9603064;19.0
1659331743.961535;19.0
1659331743.9627633;19.0
1659331743.9639904;19.0
1659331743.965238;19.0
1659331743.9664679;19.0
1659331743.967698;19.0
1659331743.968928;19.0
1659331743.9701555;19.0
1659331743.9713817;19.0
1659331743.9726114;19.0
1659331743.9738395;19.0
1659331743.9750702;19.0
1659331743.9763024;19.0
1659331743.9775276;19.0
1659331743.9787533;19.0
1659331743.9799788;19.0
1659331743.9812055;19.0
1659331743.9824414;19.0
1659331743.9836676;19.0
1659331743.9848933;19.0
1659331743.9861214;19.0
1659331743.9873676;19.0
1659331743.9885945;19.0
1659331743.9898205;19.0
1659331743.9910567;19.0
1659331743.992357;19.0
1659331743.9935927;19.0
1659331743.9948251;19.0
1659331743.9960659;19.0
1659331743.997307;19.0
1659331743.9985375;19.0
1659331743.9997678;19.0
1659331744.0009942;19.0
1659331744.0022247;19.0
1659331744.0034535;19.0
1659331744.004683;19.0
1659331744.005914;19.0
1659331744.00714;19.0
1659331744.008367;19.0
1659331744.0095944;19.0
1659331744.0108266;19.0
1659331744.0120728;19.0
1659331744.0133011;19.0
1659331744.0145266;19.0
1659331744.015755;19.0
1659331744.0169938;19.0
1659331744.018221;19.0
1659331744.01945;19.0
1659331744.0206723;19.0
1659331744.0219126;19.0
1659331744.0231822;19.0
1659331744.0244513;19.0
1659331744.0256965;19.0
1659331744.026929;19.0
1659331744.0281541;19.0
1659331744.0293798;19.0
1659331744.0306084;19.0
1659331744.0318353;19.0
1659331744.0347624;19.0
1659331744.0359995;19.0
1659331744.037229;19.0
1659331744.038457;19.0
1659331744.0396829;19.0
1659331744.0409093;19.0
1659331744.0421395;19.0
1659331744.043369;19.0
1659331744.0445974;19.0
1659331744.045824;19.0
1659331744.04705;19.0
1659331744.0482762;19.0
1659331744.049501;19.0
1659331744.0507252;19.0
1659331744.0519555;19.0
1659331744.0531824;19.0
1659331744.0544093;19.0
1659331744.0556397;19.0
1659331744.0568697;19.0
1659331744.0580976;19.0
1659331744.0593255;19.0
1659331744.060554;19.0
1659331744.0617836;19.0
1659331744.0630095;19.0
1659331744.064233;19.0
1659331744.0654604;19.0
1659331744.0667186;19.0
1659331744.0679781;19.0
1659331744.0692096;19.0
1659331744.0704372;19.0
1659331744.0716634;19.0
1659331744.0731194;19.0
1659331744.074374;19.0
1659331744.0756462;19.0
1659331744.0768828;19.0
1659331744.0781152;19.0
1659331744.0793462;19.0
1659331744.0811424;19.0
1659331744.0828385;19.0
1659331744.0854187;19.0
1659331744.0867362;19.0
1659331744.0879865;19.0
1659331744.0892258;19.0
1659331744.0904717;19.0
1659331744.0917747;19.0
1659331744.0930343;19.0
1659331744.0944922;19.0
1659331744.0957901;19.0
1659331744.0970387;19.0
1659331744.098274;19.0
1659331744.0995092;19.0
1659331744.1007416;19.0
1659331744.1019723;19.0
1659331744.103205;19.0
1659331744.1044402;19.0
1659331744.1056714;19.0
1659331744.1069021;19.0
1659331744.1081302;19.0
1659331744.1097014;19.0
1659331744.1110594;19.0
1659331744.1123118;19.0
1659331744.1135502;19.0
1659331744.1147873;19.0
1659331744.1160274;19.0
1659331744.117258;19.0
1659331744.1184871;19.0
1659331744.1197367;19.0
1659331744.1209636;19.0
1659331744.1234415;19.0
1659331744.1250038;19.0
1659331744.126463;19.0
1659331744.1279714;19.0
1659331744.1312292;19.0
1659331744.1326375;19.0
1659331744.1340685;19.0
1659331744.1353648;19.0
1659331744.1366143;19.0
1659331744.13785;19.0
1659331744.139097;19.0
1659331744.1403298;19.0
1659331744.1415596;19.0
1659331744.142786;19.0
1659331744.1440156;19.0
1659331744.145247;19.0
1659331744.14648;19.0
1659331744.147711;19.0
1659331744.1489384;19.0
1659331744.1501675;19.0
1659331744.1513941;19.0
1659331744.1526215;19.0
1659331744.15385;19.0
1659331744.1550791;19.0
1659331744.15631;19.0
1659331744.157539;19.0
1659331744.158769;19.0
1659331744.1599977;19.0
1659331744.1612272;19.0
1659331744.1624513;19.0
1659331744.1636772;19.0
1659331744.1649044;19.0
1659331744.1661334;19.0
1659331744.1673648;19.0
1659331744.1685925;19.0
1659331744.1698155;19.0
1659331744.1710415;19.0
1659331744.1722686;19.0
1659331744.1734931;19.0
1659331744.1747198;19.0
1659331744.1759493;19.0
1659331744.1771753;19.0
1659331744.1784017;19.0
1659331744.179627;19.0
1659331744.1808515;19.0
1659331744.1820757;19.0
1659331744.183299;19.0
1659331744.1845236;19.0
1659331744.185753;19.0
1659331744.1869824;19.0
1659331744.1882076;19.0
1659331744.1894329;19.0
1659331744.1906633;19.0
1659331744.1919627;19.0
1659331744.193201;19.0
1659331744.1944351;19.0
1659331744.195672;19.0
1659331744.1969025;19.0
1659331744.198129;19.0
1659331744.1993587;19.0
1659331744.2005847;19.0
1659331744.2018101;19.0
1659331744.203038;19.0
1659331744.2042637;19.0
1659331744.2054925;19.0
1659331744.2067208;19.0
1659331744.2079492;19.0
1659331744.2091737;19.0
1659331744.2103992;19.0
