Fx...Data G Units:rad/s - A Units:m/s^2 - m Units:gausss...time;Fx-Gx;Fx-Gy;Fx-Gz;Fx-Ax;Fx-Ay;Fx-Az;Fx-Mx;Fx-My;Fx-Mz
7894.398105041,3.156250000;-0.140625000;0.070312500;0.032208000;-0.053924000;1.057252000;-58.600000000;-135.500000000;-330.000000000
7894.40550024,0.914062500;-0.453125000;-0.101562500;0.032208000;-0.053924000;1.057252000;-59.500000000;-134.900000000;-331.300000000
7894.412887457,0.914062500;-0.453125000;0.007812500;0.033184000;-0.059780000;1.047736000;-59.500000000;-134.900000000;-331.300000000
7894.420270378,0.804687500;-0.507812500;0.007812500;0.033916000;-0.071492000;1.034560000;-59.500000000;-135.200000000;-329.700000000
7894.427665355,3.398437500;-0.539062500;0.265625000;0.033916000;-0.071492000;1.053836000;-58.700000000;-135.800000000;-330.100000000
7894.435058591,3.453125000;-0.484375000;0.281250000;0.033672000;-0.055388000;1.053836000;-57.900000000;-135.900000000;-330.300000000
7894.442452882,3.453125000;-0.484375000;0.281250000;0.032940000;-0.082472000;1.010404000;-57.900000000;-135.900000000;-330.300000000
7894.449846229,8.734375000;-0.093750000;0.054687500;0.030012000;-0.029768000;1.086044000;-59.700000000;-136.600000000;-329.600000000
7894.458846643,-1.531250000;-0.914062500;0.312500000;0.030012000;-0.029768000;1.086044000;-59.400000000;-136.600000000;-329.600000000
7894.46907976,-22.109375000;-2.390625000;0.257812500;0.028060000;0.005856000;1.145580000;-59.100000000;-135.900000000;-328.600000000
7894.479881739,-15.500000000;-2.507812500;0.203125000;0.034404000;-0.083448000;1.028216000;-59.000000000;-135.100000000;-330.400000000
7894.490230984,8.234375000;0.101562500;0.210937500;0.041968000;-0.133712000;0.906460000;-59.300000000;-135.600000000;-329.600000000
7894.500517508,5.257812500;-0.281250000;0.390625000;0.031720000;-0.042212000;1.081896000;-59.100000000;-135.400000000;-330.300000000
7894.510736125,-0.375000000;-0.726562500;0.281250000;0.032208000;-0.052948000;1.068476000;-59.500000000;-135.900000000;-330.700000000
7894.520966779,8.015625000;-0.289062500;0.179687500;0.035624000;-0.087596000;0.997228000;-59.700000000;-136.100000000;-328.500000000
7894.531209322,9.414062500;-0.179687500;0.250000000;0.030988000;-0.054900000;1.052860000;-59.800000000;-135.700000000;-330.800000000
7894.541453254,0.898437500;-0.976562500;0.382812500;0.034404000;-0.037332000;1.082628000;-59.100000000;-136.000000000;-331.200000000
7894.551741926,-8.570312500;-1.476562500;0.398437500;0.033672000;-0.038064000;1.081896000;-58.400000000;-135.500000000;-328.700000000
7894.561974099,1.296875000;-0.578125000;0.328125000;0.034892000;-0.096624000;0.986248000;-59.700000000;-135.700000000;-329.800000000
7894.572263678,10.812500000;0.000000000;0.101562500;0.034892000;-0.070516000;1.027240000;-58.500000000;-136.600000000;-330.600000000
7894.582489795,8.578125000;-0.718750000;0.062500000;0.033184000;-0.048068000;1.060668000;-57.700000000;-136.700000000;-329.200000000
7894.593192775,7.921875000;-0.726562500;-0.156250000;0.032452000;-0.051484000;1.050420000;-59.400000000;-137.100000000;-328.700000000
7894.603463448,5.460937500;-0.703125000;0.281250000;0.033428000;-0.058316000;1.042856000;-58.900000000;-137.500000000;-329.200000000
7894.613686676,-7.765625000;-0.835937500;0.085937500;0.033916000;-0.035380000;1.065304000;-59.100000000;-138.200000000;-329.300000000
7894.623907645,-20.382812500;-1.289062500;0.250000000;0.032696000;-0.011468000;1.092876000;-59.500000000;-137.800000000;-328.900000000
7894.635890939,-14.257812500;-1.664062500;0.390625000;0.031720000;-0.030500000;1.074332000;-59.800000000;-136.200000000;-328.600000000
7894.647272908,10.070312500;0.007812500;0.062500000;0.036356000;-0.113704000;0.969656000;-59.100000000;-136.500000000;-330.100000000
7894.657664412,17.085937500;-0.164062500;0.039062500;0.034648000;-0.048312000;1.062620000;-60.300000000;-136.700000000;-328.300000000
7894.667387796,13.976562500;-0.460937500;0.054687500;0.031720000;-0.045384000;1.060424000;-59.300000000;-137.400000000;-329.000000000
7894.677083422,10.945312500;-0.562500000;-0.093750000;0.030012000;-0.043920000;1.056276000;-58.500000000;-137.400000000;-329.200000000
7894.686857787,10.656250000;-0.617187500;0.023437500;0.036112000;-0.050508000;1.041148000;-59.200000000;-139.100000000;-328.500000000
7894.696560875,14.070312500;-0.257812500;-0.132812500;0.035868000;-0.060024000;1.024800000;-58.400000000;-139.400000000;-329.300000000
7894.706276964,18.468750000;-0.023437500;-0.109375000;0.030744000;-0.050752000;1.042124000;-59.900000000;-139.500000000;-328.000000000
7894.715968608,13.125000000;-0.242187500;0.093750000;0.030500000;0.007808000;1.096780000;-59.800000000;-140.500000000;-327.900000000
7894.725649456,-8.039062500;-0.921875000;0.289062500;0.029524000;0.014884000;1.115080000;-59.400000000;-140.800000000;-327.700000000
7894.735329619,-30.507812500;-1.726562500;0.343750000;0.029524000;0.004392000;1.105320000;-59.800000000;-139.500000000;-327.100000000
7894.744998708,-45.203125000;-2.335937500;0.640625000;0.029524000;0.004392000;1.105320000;-59.000000000;-139.000000000;-331.000000000
7894.754749184,-35.226562500;-3.335937500;0.390625000;0.027328000;-0.048800000;1.054568000;-58.700000000;-136.600000000;-329.900000000
7894.76565742,-1.875000000;-1.031250000;0.085937500;0.035624000;-0.144448000;0.964044000;-58.800000000;-136.600000000;-329.600000000
7894.775910667,12.382812500;0.203125000;0.093750000;0.040504000;-0.122976000;0.926224000;-59.200000000;-136.300000000;-328.500000000
7894.786182728,7.453125000;-0.734375000;0.101562500;0.029280000;-0.047092000;1.075064000;-59.700000000;-136.400000000;-328.300000000
7894.796459122,1.062500000;-0.687500000;0.218750000;0.030500000;-0.039284000;1.064816000;-59.500000000;-137.100000000;-328.700000000
7894.806680314,-4.890625000;-0.851562500;0.210937500;0.036112000;-0.040260000;1.061888000;-58.600000000;-136.300000000;-329.600000000
7894.816897116,-8.015625000;-0.937500000;0.109375000;0.036112000;-0.047336000;1.063840000;-58.600000000;-134.800000000;-329.800000000
7894.827220343,-4.375000000;-0.734375000;0.226562500;0.033916000;-0.061488000;1.044564000;-60.500000000;-136.500000000;-329.900000000
7894.837520793,6.000000000;-0.500000000;0.085937500;0.032452000;-0.090280000;0.994788000;-59.500000000;-135.100000000;-329.800000000
7894.847755225,5.312500000;-0.687500000;0.203125000;0.027816000;-0.063196000;1.042124000;-59.500000000;-136.000000000;-329.300000000
7894.858032434,-7.062500000;-1.140625000;0.421875000;0.035380000;-0.021960000;1.090924000;-60.100000000;-137.000000000;-327.700000000
7894.868316606,-8.039062500;-1.273437500;0.320312500;0.035136000;-0.051240000;0.993812000;-58.900000000;-135.200000000;-328.900000000
7894.878622833,2.539062500;-0.437500000;0.156250000;0.036112000;-0.091988000;0.993812000;-59.100000000;-136.500000000;-328.900000000
7894.888919764,-1.718750000;-0.515625000;0.281250000;0.035380000;-0.043432000;1.136796000;-59.600000000;-136.600000000;-331.000000000
7894.899533153,-18.460937500;-0.734375000;-2.000000000;0.032208000;-0.010980000;1.136796000;-59.400000000;-134.100000000;-328.500000000
7894.909832361,-9.257812500;0.835937500;-23.000000000;-0.006100000;-0.123464000;0.952576000;-58.900000000;-134.800000000;-329.100000000
7894.920113311,8.812500000;1.273437500;-38.085937500;0.063684000;0.011956000;1.105808000;-58.000000000;-136.100000000;-329.900000000
7894.930397594,2.125000000;0.796875000;-25.054687500;0.028792000;-0.035136000;1.051152000;-56.400000000;-136.200000000;-329.500000000
7894.941554826,0.179687500;0.273437500;-18.695312500;0.023424000;-0.053680000;1.019920000;-56.300000000;-138.800000000;-331.100000000
7894.952105383,5.742187500;0.046875000;-11.687500000;0.021228000;-0.031476000;1.047736000;-57.000000000;-137.300000000;-331.600000000
7894.962277705,-1.125000000;-0.445312500;-4.632812500;0.047824000;-0.028060000;1.078480000;-57.000000000;-138.400000000;-331.900000000
7894.97194809,-2.476562500;-0.757812500;-1.312500000;0.036844000;-0.059292000;1.038464000;-56.600000000;-138.500000000;-330.300000000
7894.981614698,2.875000000;-0.875000000;-0.109375000;0.034160000;-0.074420000;1.018700000;-56.900000000;-137.900000000;-330.900000000
7894.991308027,7.398437500;-0.289062500;0.390625000;0.031720000;-0.068320000;1.038220000;-55.100000000;-138.600000000;-330.400000000
7895.000982764,8.875000000;-0.312500000;0.492187500;0.031720000;-0.063196000;1.043832000;-55.800000000;-139.800000000;-329.700000000
7895.010650649,9.671875000;-0.257812500;1.750000000;0.032452000;-0.063196000;1.043832000;-56.400000000;-140.100000000;-329.900000000
7895.020310035,9.671875000;-0.984375000;6.265625000;0.037088000;-0.051240000;1.049200000;-56.700000000;-140.600000000;-330.600000000
7895.029973902,5.312500000;-1.789062500;11.484375000;0.045384000;-0.022692000;1.067012000;-56.800000000;-139.900000000;-329.700000000
7895.039701082,-3.664062500;-1.789062500;15.625000000;0.043676000;-0.019520000;1.073600000;-56.200000000;-139.600000000;-330.800000000
7895.049358857,-13.546875000;-2.632812500;15.625000000;0.039528000;-0.027328000;1.078968000;-57.700000000;-139.900000000;-331.700000000
7895.059113907,-15.296875000;-3.000000000;15.710937500;0.028548000;-0.076128000;1.042124000;-57.000000000;-137.600000000;-329.200000000
7895.06933758,-1.585937500;-1.648437500;11.031250000;0.026596000;-0.116388000;0.965752000;-58.100000000;-136.400000000;-330.700000000
7895.079609215,3.906250000;-0.429687500;3.148437500;0.022936000;-0.057584000;1.068476000;-58.300000000;-137.500000000;-330.400000000
7895.089956275,-5.179687500;-1.593750000;0.476562500;0.018300000;-0.043676000;1.083848000;-57.200000000;-138.100000000;-330.700000000
7895.100218022,-0.375000000;-0.875000000;0.367187500;0.031476000;-0.072956000;1.030168000;-58.200000000;-137.700000000;-329.600000000
7895.11045499,1.062500000;-0.656250000;0.273437500;0.035136000;-0.080276000;1.007720000;-58.500000000;-136.800000000;-330.100000000
7895.120676719,-3.968750000;-0.859375000;-0.015625000;0.033184000;-0.050264000;1.064816000;-58.500000000;-137.000000000;-329.700000000
7895.130946243,-3.132812500;-1.093750000;0.179687500;0.031476000;-0.055388000;1.061888000;-58.200000000;-137.100000000;-331.000000000
7895.141291932,-4.507812500;-0.570312500;0.078125000;0.033672000;-0.070760000;1.029192000;-57.700000000;-136.800000000;-329.200000000
7895.151716028,-22.265625000;-0.492187500;-2.593750000;0.038552000;-0.029280000;1.095804000;-57.200000000;-135.700000000;-331.000000000
7895.163170478,-14.296875000;0.281250000;-18.484375000;-0.021228000;-0.081008000;1.128012000;-56.600000000;-136.000000000;-331.500000000
7895.173489075,-0.085937500;0.492187500;-21.398437500;-0.038308000;-0.152988000;1.053592000;-56.100000000;-135.700000000;-330.100000000
7895.183747192,0.054687500;1.554687500;-13.132812500;0.079544000;-0.031476000;1.053592000;-56.400000000;-136.200000000;-332.100000000
7895.193969365,3.421875000;3.203125000;-10.585937500;0.077348000;-0.065392000;1.014064000;-55.700000000;-135.200000000;-332.700000000
7895.204340591,1.906250000;3.453125000;-8.882812500;0.061488000;-0.058316000;1.042856000;-54.900000000;-135.600000000;-331.700000000
7895.214587986,-9.835937500;5.773437500;-5.351562500;0.040504000;-0.044896000;1.126548000;-54.900000000;-135.800000000;-331.000000000
7895.225486148,-23.500000000;14.398437500;-0.218750000;0.031720000;-0.042944000;1.064816000;-53.600000000;-135.300000000;-333.000000000
7895.235751468,-30.429687500;28.296875000;6.546875000;0.091500000;-0.073932000;1.017236000;-53.600000000;-133.900000000;-333.900000000
7895.246004771,-30.289062500;47.429687500;14.148437500;0.040016000;-0.114436000;0.934520000;-53.600000000;-132.600000000;-332.300000000
7895.256357552,-19.062500000;69.085937500;22.460937500;-0.047092000;-0.171044000;0.867908000;-51.900000000;-131.600000000;-332.800000000
7895.268167608,1.875000000;88.507812500;26.125000000;-0.140300000;-0.181536000;0.934276000;-50.200000000;-131.800000000;-335.800000000
7895.27945332,20.546875000;110.101562500;25.593750000;-0.148352000;-0.120536000;1.038708000;-47.600000000;-133.200000000;-335.800000000
7895.289807435,6.757812500;109.492187500;27.804687500;-0.121756000;-0.059048000;1.137772000;-43.900000000;-136.000000000;-338.000000000
7895.300140476,-14.273437500;103.859375000;30.273437500;-0.111752000;-0.031964000;1.166564000;-41.400000000;-136.200000000;-340.800000000
7895.310389556,-32.156250000;97.320312500;30.992187500;-0.132980000;-0.051484000;1.136064000;-38.000000000;-137.100000000;-342.000000000
7895.320668914,-39.406250000;88.992187500;29.507812500;-0.143716000;-0.091500000;1.108980000;-34.900000000;-134.900000000;-344.400000000
7895.330908345,-39.398437500;79.804687500;27.671875000;-0.103212000;-0.107116000;1.087020000;-32.100000000;-135.300000000;-345.400000000
7895.341571956,-36.515625000;72.359375000;25.718750000;-0.052460000;-0.109800000;1.061156000;-28.300000000;-133.500000000;-350.300000000
7895.352675041,-34.023437500;66.421875000;23.867187500;-0.008052000;-0.108092000;1.041148000;-25.500000000;-132.200000000;-348.900000000
7895.363799514,-24.960937500;61.062500000;22.851562500;0.060024000;-0.087352000;1.001376000;-24.100000000;-131.300000000;-351.200000000
7895.374441662,-11.742187500;56.554687500;24.031250000;0.104676000;-0.048556000;0.942084000;-20.100000000;-129.600000000;-353.000000000
7895.384717612,1.148437500;52.554687500;23.210937500;-0.070028000;-0.087596000;0.932324000;-20.100000000;-130.100000000;-351.400000000
7895.394438367,8.226562500;48.929687500;15.656250000;-0.206912000;-0.121268000;0.979416000;-20.200000000;-129.200000000;-353.800000000
7895.404127974,7.351562500;42.507812500;6.562500000;-0.212524000;-0.106140000;1.036512000;-20.500000000;-129.600000000;-350.300000000
7895.413806674,0.023437500;33.953125000;-0.132812500;-0.209840000;-0.083204000;1.080920000;-20.500000000;-129.600000000;-350.300000000
7895.423520614,-11.789062500;25.757812500;-2.171875000;-0.226676000;-0.054900000;1.111176000;-19.200000000;-128.900000000;-350.200000000
7895.433223962,-26.968750000;20.453125000;2.382812500;-0.227652000;-0.045384000;1.140944000;-19.500000000;-127.700000000;-350.600000000
7895.442908421,-37.453125000;18.523437500;13.257812500;-0.229604000;-0.079056000;1.078480000;-19.300000000;-126.800000000;-351.100000000
7895.45258201,-38.085937500;20.992187500;24.132812500;-0.196176000;-0.142496000;0.983076000;-19.300000000;-124.000000000;-349.700000000
7895.462249191,-33.492187500;25.250000000;32.804687500;-0.143716000;-0.133468000;0.959164000;-18.600000000;-120.800000000;-350.200000000
7895.472446513,-30.312500000;26.992187500;40.820312500;-0.122732000;-0.105408000;0.995764000;-19.400000000;-119.300000000;-350.000000000
7895.482745425,-31.382812500;23.437500000;48.687500000;-0.099308000;-0.081740000;1.033828000;-20.600000000;-117.100000000;-349.700000000
7895.492990709,-33.414062500;17.507812500;48.085937500;-0.171532000;-0.131760000;1.008940000;-21.400000000;-114.400000000;-348.900000000
7895.503245437,-29.617187500;15.070312500;35.125000000;-0.275720000;-0.167628000;0.942328000;-23.200000000;-112.000000000;-346.200000000
7895.513481406,-19.101562500;13.750000000;20.562500000;-0.311344000;-0.162504000;0.886208000;-24.700000000;-110.000000000;-344.200000000
7895.523700209,-3.476562500;11.476562500;11.429687500;-0.337696000;-0.144448000;0.828868000;-25.800000000;-109.000000000;-344.400000000
7895.534315597,18.734375000;7.484375000;7.968750000;-0.289628000;-0.145180000;0.766648000;-26.800000000;-108.600000000;-344.400000000
7895.544586325,48.828125000;2.742187500;6.304687500;-0.245952000;-0.145424000;0.745176000;-28.300000000;-110.000000000;-343.200000000
7895.55587837,69.250000000;-7.601562500;2.656250000;-0.248880000;-0.126880000;1.162416000;-30.800000000;-113.800000000;-340.900000000
7895.5662703,16.523437500;-28.125000000;-1.695312500;-0.176656000;0.051728000;1.782420000;-31.600000000;-114.000000000;-337.700000000
7895.576525065,-71.273437500;-51.343750000;-3.093750000;-0.232044000;0.020252000;1.521340000;-33.600000000;-111.000000000;-338.800000000
7895.586763015,-99.796875000;-73.453125000;2.273437500;-0.286944000;-0.069540000;1.209508000;-36.100000000;-105.200000000;-336.400000000
7895.596991336,-115.906250000;-103.968750000;5.234375000;-0.335500000;-0.027084000;1.230492000;-37.300000000;-98.100000000;-334.400000000
7895.607217509,-131.710937500;-110.640625000;4.210937500;-0.365024000;-0.054900000;1.165100000;-38.600000000;-90.600000000;-332.000000000
7895.617445534,-162.250000000;-114.250000000;-0.445312500;-0.385032000;-0.162748000;1.171688000;-40.000000000;-82.700000000;-332.700000000
7895.627658058,-172.289062500;-115.695312500;-5.656250000;-0.387472000;-0.230580000;1.135088000;-41.100000000;-74.800000000;-330.400000000
7895.63789312,-167.531250000;-112.734375000;-9.960937500;-0.328668000;-0.282064000;0.951356000;-41.800000000;-68.300000000;-328.000000000
7895.648206643,-148.953125000;-104.656250000;-13.796875000;-0.245464000;-0.331108000;0.803248000;-41.800000000;-61.500000000;-327.000000000
7895.658444927,-116.156250000;-91.851562500;-16.265625000;-0.178364000;-0.400648000;0.672220000;-41.900000000;-55.800000000;-324.500000000
7895.668719636,-86.335937500;-74.078125000;-17.171875000;-0.112972000;-0.445300000;0.588772000;-42.200000000;-50.700000000;-322.900000000
7895.678973142,-65.203125000;-54.351562500;-17.710937500;-0.072468000;-0.444324000;0.740784000;-42.200000000;-46.900000000;-322.600000000
7895.689251425,-47.007812500;-30.804687500;-21.164062500;-0.129320000;-0.507520000;0.762012000;-42.500000000;-45.700000000;-321.600000000
7895.699477579,-37.093750000;-6.351562500;-26.171875000;-0.169336000;-0.548024000;0.747616000;-43.500000000;-43.000000000;-322.700000000
7895.709715048,-23.765625000;15.906250000;-30.929687500;-0.187392000;-0.529968000;0.784460000;-41.400000000;-41.100000000;-324.000000000
7895.71995561,-5.906250000;35.476562500;-33.617187500;-0.189832000;-0.499224000;0.760792000;-42.500000000;-40.900000000;-323.500000000
7895.730226523,16.679687500;52.484375000;-33.164062500;-0.169580000;-0.448716000;0.685152000;-39.700000000;-41.400000000;-325.800000000
7895.740446307,39.781250000;63.953125000;-29.789062500;-0.138592000;-0.403332000;0.703696000;-38.100000000;-43.100000000;-330.500000000
7895.750820625,60.984375000;69.429687500;-28.382812500;-0.135908000;-0.385764000;0.824232000;-35.600000000;-45.500000000;-332.100000000
7895.761133278,72.828125000;69.976562500;-29.812500000;-0.151036000;-0.390156000;0.921100000;-33.800000000;-48.000000000;-336.000000000
7895.771453154,74.734375000;65.289062500;-34.687500000;-0.161040000;-0.396988000;0.981612000;-32.600000000;-53.300000000;-340.800000000
7895.781816195,68.789062500;56.390625000;-41.218750000;-0.152744000;-0.355264000;1.094340000;-27.700000000;-60.200000000;-348.600000000
7895.792077515,55.929687500;46.539062500;-45.992187500;-0.120780000;-0.287676000;1.109224000;-25.600000000;-63.900000000;-352.000000000
7895.80232891,48.601562500;31.398437500;-48.367187500;-0.080276000;-0.211792000;1.119472000;-23.300000000;-66.300000000;-354.300000000
7895.812560101,38.343750000;15.156250000;-48.242187500;-0.025620000;-0.124928000;1.159000000;-20.800000000;-68.700000000;-356.900000000
7895.822799144,25.585937500;-3.070312500;-45.843750000;-0.001952000;-0.078812000;1.203652000;-20.300000000;-69.200000000;-359.800000000
7895.833058187,8.992187500;-21.226562500;-40.273437500;0.040016000;-0.062464000;1.237812000;-20.500000000;-69.600000000;-359.800000000
7895.843300378,-11.125000000;-39.062500000;-33.859375000;-0.030744000;-0.155916000;1.239520000;-20.600000000;-68.100000000;-359.600000000
7895.854262243,-34.109375000;-53.156250000;-29.585937500;-0.078080000;-0.264984000;1.221952000;-20.300000000;-65.100000000;-359.400000000
7895.864567507,-61.421875000;-63.648437500;-22.507812500;0.120292000;-0.199348000;1.323212000;-22.200000000;-62.900000000;-357.000000000
7895.874825753,-89.226562500;-72.250000000;-11.695312500;0.192028000;-0.211304000;1.228052000;-23.000000000;-56.800000000;-355.600000000
7895.885183128,-94.437500000;-72.445312500;3.984375000;0.155428000;-0.264740000;0.917196000;-24.900000000;-52.900000000;-353.900000000
7895.896885815,-72.648437500;-54.156250000;8.000000000;0.083448000;-0.335744000;0.715408000;-27.600000000;-50.300000000;-350.700000000
7895.908129286,-0.937500000;-40.679687500;9.750000000;0.007564000;-0.396988000;0.620736000;-28.800000000;-49.900000000;-348.600000000
7895.918487198,27.203125000;-27.312500000;7.609375000;-0.066856000;-0.480436000;0.615856000;-29.400000000;-49.500000000;-347.800000000
7895.928756648,12.617187500;-12.773437500;-0.429687500;-0.116632000;-0.420412000;0.858636000;-32.400000000;-51.100000000;-346.600000000
7895.938999487,-3.773437500;-0.640625000;-5.726562500;-0.218380000;-0.309636000;1.320284000;-34.000000000;-50.900000000;-345.900000000
7895.95031918,6.351562500;7.976562500;2.093750000;-0.118096000;-0.351360000;0.929884000;-33.400000000;-51.500000000;-345.300000000
7895.960615592,24.265625000;15.382812500;13.890625000;-0.061488000;-0.347456000;0.870836000;-33.200000000;-51.600000000;-342.900000000
7895.970702675,33.250000000;26.375000000;21.312500000;-0.039040000;-0.332572000;0.934520000;-32.400000000;-53.000000000;-343.200000000
7895.980378097,38.117187500;39.648437500;30.171875000;-0.018300000;-0.324276000;0.867664000;-33.300000000;-53.500000000;-342.500000000
7895.990083741,50.945312500;55.625000000;42.382812500;-0.018300000;-0.293044000;0.774456000;-32.500000000;-57.000000000;-343.000000000
7895.999761256,76.992187500;77.210937500;54.882812500;0.011224000;-0.293044000;0.774456000;-32.700000000;-59.300000000;-344.000000000
7896.009433067,115.117187500;101.945312500;66.375000000;0.027572000;-0.255468000;0.658556000;-33.000000000;-65.000000000;-343.600000000
7896.019092397,165.335937500;126.695312500;72.546875000;-0.095892000;-0.258152000;0.488976000;-31.800000000;-71.300000000;-342.600000000
7896.02875756,199.773437500;144.093750000;67.757812500;-0.210084000;-0.372344000;0.555344000;-30.900000000;-79.400000000;-342.300000000
7896.03841926,194.070312500;147.890625000;55.757812500;-0.208132000;-0.372100000;0.962580000;-30.800000000;-89.500000000;-341.600000000
7896.048081368,159.210937500;138.523437500;40.210937500;-0.189100000;-0.335256000;1.267336000;-31.000000000;-98.300000000;-342.600000000
7896.057784641,117.906250000;121.414062500;24.773437500;-0.220332000;-0.268400000;1.388116000;-29.200000000;-104.100000000;-340.600000000
7896.067535192,75.953125000;100.937500000;15.148437500;-0.333304000;-0.064660000;1.405440000;-27.800000000;-106.500000000;-342.200000000
