MPUData GUnits:°/s - AUnits:g
LSM9DS1Data G Units:rad/s - A Units:m/s^2 - m Units:gausss
Fx...Data G Units:rad/s - A Units:m/s^2 - m Units:gausss
time;MPU-Gx;MPU-Gy;MPU-Gz;MPU-Ax;MPU-Ay;MPU-Az;LSM-Gx;LSM-Gy;LSM-Gz;LSM-Ax;LSM-Ay;LSM-Az;LSM-Mx;LSM-My;LSM-Mz;Fx-Gx;Fx-Gy;Fx-Gz;Fx-Ax;Fx-Ay;Fx-Az;Fx-Mx;Fx-My;Fx-Mz
1270.467727243;-1.824;0.550;0.168;0.226;-0.193;0.968;-0.078;-0.126;-0.010;-0.398;-0.320;13.179;-0.198;-0.718;-1.740;0.004;-0.011;0.002;0.325;0.153;10.251;-86.400;-146.000;-317.700
1270.483784219;-1.832;0.550;0.183;0.226;-0.194;0.970;-0.086;-0.129;-0.011;-0.397;-0.284;13.127;-0.198;-0.718;-1.740;-0.000;-0.013;0.002;0.333;0.177;10.229;-84.900;-145.400;-316.600
1270.503719886;-1.832;0.519;0.191;0.227;-0.192;0.971;-0.077;-0.121;-0.009;-0.377;-0.291;13.100;-0.199;-0.719;-1.748;-0.006;-0.014;0.003;0.316;0.172;10.220;-85.400;-145.200;-318.400
1270.523694514;-1.832;0.557;0.191;0.227;-0.191;0.972;-0.040;-0.127;-0.012;-0.397;-0.245;12.833;-0.191;-0.723;-1.747;-0.007;-0.013;0.004;0.318;0.184;10.253;-85.500;-145.800;-318.200
1270.545210601;-1.847;0.557;0.183;0.222;-0.196;0.977;-0.077;-0.130;-0.010;-0.399;-0.224;12.853;-0.193;-0.725;-1.751;-0.000;-0.010;0.004;0.311;0.177;10.263;-84.500;-146.600;-318.000
1270.568126135;-1.863;0.542;0.160;0.229;-0.192;0.972;-0.085;-0.127;-0.010;-0.388;-0.261;12.973;-0.200;-0.721;-1.751;0.001;-0.012;0.001;0.318;0.167;10.270;-85.200;-145.900;-317.800
1270.585377235;-1.802;0.557;0.160;0.224;-0.192;0.975;-0.083;-0.125;-0.009;-0.415;-0.275;13.093;-0.201;-0.715;-1.738;-0.013;-0.013;0.005;0.316;0.172;10.227;-85.500;-146.200;-317.400
1270.599525198;-1.863;0.557;0.198;0.224;-0.193;0.974;-0.077;-0.126;-0.010;-0.383;-0.284;13.175;-0.201;-0.715;-1.738;-0.005;-0.010;0.008;0.301;0.177;10.251;-85.500;-145.700;-317.300
1270.61595597;-1.855;0.550;0.198;0.229;-0.191;0.974;-0.083;-0.124;-0.005;-0.410;-0.314;13.123;-0.203;-0.709;-1.757;-0.017;-0.013;0.006;0.318;0.167;10.268;-85.500;-145.500;-319.600
1270.629851001;-1.840;0.565;0.168;0.225;-0.192;0.969;-0.075;-0.125;-0.007;-0.399;-0.315;13.184;-0.203;-0.709;-1.757;-0.012;-0.016;0.002;0.323;0.191;10.253;-85.000;-145.000;-317.200
1270.644938916;-1.817;0.527;0.145;0.226;-0.193;0.978;-0.078;-0.126;-0.008;-0.427;-0.324;13.097;-0.203;-0.712;-1.739;-0.004;-0.013;0.002;0.313;0.167;10.248;-85.600;-146.300;-318.300
1270.663597019;-1.840;0.542;0.168;0.228;-0.191;0.975;-0.086;-0.126;-0.010;-0.418;-0.292;12.966;-0.203;-0.712;-1.752;-0.009;-0.013;0.007;0.328;0.167;10.246;-86.300;-146.100;-318.200
1270.677973896;-1.855;0.527;0.160;0.224;-0.195;0.973;-0.083;-0.125;-0.009;-0.400;-0.320;12.940;-0.202;-0.711;-1.752;-0.005;-0.018;0.004;0.323;0.179;10.248;-84.400;-146.000;-316.900
1270.694367059;-1.847;0.550;0.191;0.224;-0.189;0.972;-0.078;-0.126;-0.006;-0.386;-0.359;13.053;-0.208;-0.712;-1.749;-0.011;-0.011;0.000;0.328;0.165;10.234;-85.300;-145.900;-316.200
1270.710936491;-1.855;0.565;0.183;0.222;-0.193;0.978;-0.076;-0.125;-0.010;-0.410;-0.317;12.915;-0.208;-0.712;-1.749;-0.009;-0.014;0.008;0.311;0.179;10.241;-84.100;-145.800;-317.400
1270.726360185;-1.847;0.519;0.160;0.226;-0.194;0.975;-0.075;-0.122;-0.009;-0.402;-0.315;12.917;-0.201;-0.709;-1.753;-0.004;-0.011;0.006;0.306;0.170;10.251;-86.000;-146.500;-316.500
