time;ExecutionTime;posZ-marker;posZ-laser;speedX-marker;speedY-marker;speedX-feature;speedY-feature
77.6602494;0.08380609999998967;0.336125461996953;0.3253184288552722;1.3470038608745222e-05;2.440041844672702e-05;0.0019502644760574436;0.0009679569269681677
77.812198;0.08665790000000584;0.336125461996953;0.32737740625309036;-1.8325010214895097e-05;7.673305320673574e-06;0.0022138411313052547;0.0009537393177010735
77.9957629;0.09526440000000491;0.3365549665076394;0.32737740625309036;0.00020741174086909145;-0.00013634373014079847;0.0020789676171499715;0.0009406314447730114
78.1968652;0.11177250000000072;0.336125461996953;0.3253184288552722;4.566887200256829e-06;-1.6015420058006135e-05;0.0017520983382522035;0.0007613515646806632
78.3651065;0.08945009999999343;0.336125461996953;0.3253184288552722;4.566887200256829e-06;-1.6015420058006135e-05;0.0013136855233535961;0.0005537396033568731
78.5325641;0.09171040000001085;0.336125461996953;0.3253184288552722;4.566887200256829e-06;-1.6015420058006135e-05;0.0013105816444217732;0.0004404673619348859
78.684633;0.08170150000000831;0.336125461996953;0.32737740625309036;4.566887200256829e-06;-1.6015420058006135e-05;0.0008239285014005218;0.0001849034940018956
78.8633119;0.10567360000000292;0.336125461996953;0.3253184288552722;4.566887200256829e-06;-1.6015420058006135e-05;0.0008307264357926556;0.00017429820982944741
79.0324606;0.0909603000000061;0.33597112236519905;0.32737740625309036;-3.9361625310058803e-05;0.00018743324210808183;0.0009644019083498009;0.00027908115428750506
79.1948218;0.08903630000000362;0.3360637555355121;0.32737740625309036;-4.0915918687428855e-05;6.569025555719729e-05;0.0014558229998141697;0.0002692572585758977
79.3514123;0.07982749999999328;0.3360637555355121;0.32737740625309036;-4.0915918687428855e-05;6.569025555719729e-05;0.0018932054057800498;5.246243236809963e-05
79.5071702;0.07872760000000767;0.336125461996953;0.3253184288552722;-2.0208151601152134e-05;7.341702137899107e-05;0.002243779617276784;0.0003359502138624346
79.6586117;0.0779178000000087;0.336125461996953;0.32737740625309036;2.135409666180855e-06;-4.938651445161306e-06;0.002735967608429913;0.00037625192421133965
79.8212215;0.0934424000000007;0.336125461996953;0.32737740625309036;2.135409666180855e-06;-4.938651445161306e-06;0.0033667131716981465;0.0007793729200510689
80.003873;0.11044900000000268;0.336125461996953;0.32737740625309036;2.135409666180855e-06;-4.938651445161306e-06;0.0036323085616533357;0.0008355071072568274
80.1863135;0.09151929999998742;0.336746862026756;0.32737740625309036;4.8658986081830865e-06;-0.00010538389963763983;0.003669564577501948;0.0010297277179511389
80.3724331;0.09406680000000733;0.33624732803537544;0.32737740625309036;-2.497820005292933e-05;-1.6535086856099275e-05;0.004011903528171069;0.0011929862405475038
80.5217123;0.07594510000001264;0.3357700857003814;0.32737740625309036;-0.00012460580975970058;-0.00015551269244908647;0.002854001261974665;0.00177421311063896
80.6780977;0.07609510000000341;0.33703300706251116;0.32737740625309036;-2.0166271583335217e-05;-0.00013613964193788584;0.0021244369104762286;0.0015239472997496059
80.8408991;0.07195289999999943;0.33773172481174946;0.32737740625309036;0.0001328338811965379;-0.00016955963911706947;0.0015223239634892033;0.0014332431139291466
80.9957689;0.08195220000000347;0.3365549665076394;0.32737740625309036;2.0285949693653914e-05;-0.00010338725504567596;0.0013110422695329245;0.0014292038034851445
81.1484418;0.07592999999999961;0.33541796842718297;0.3253184288552722;-0.00016928328772965068;-0.00021847496576889527;0.0016029489896547359;0.0012015473423321976
81.3051758;0.07874719999999513;0.33467638127677507;0.32737740625309036;-0.0002134037539268907;-0.0002237551872841067;0.0006920270382288715;0.0008652837661109567
81.4775695;0.09660619999999653;0.3359615283030709;0.3253184288552722;-3.519917285375803e-05;-0.0001661750602923239;-0.000204140190974576;0.0003513418031370792
81.6335918;0.07962659999999744;0.33605486578312604;0.32737740625309036;-7.168224529209592e-05;-7.644218583083851e-05;0.00017427778218061205;0.0005605037182201554
81.7935724;0.07932230000000118;0.33605486578312604;0.32737740625309036;-4.183814663098357e-05;-0.00016529099861237908;7.779560370043126e-05;0.0003763385679615585
81.9576075;0.09093529999999816;0.33577665778427;0.32737740625309036;9.644328600234431e-05;-5.026451329850314e-05;5.16521151852935e-05;0.00019699911577085037
82.1108341;0.07807979999999759;0.33577665778427;0.32737740625309036;2.52870665782559e-05;-5.916372999412066e-05;0.0010632879430164787;-0.0005094005484719546
82.2807121;0.07998119999999176;0.33468620579041575;0.32737740625309036;-0.00029381958204428003;9.845147027964838e-05;0.0012533786730269977;-0.0003731557054207192
82.4263233;0.07601680000000499;0.3359615283030709;0.32737740625309036;-2.3485317320247846e-05;-9.179332051232357e-05;0.0019763192697598167;-0.0004762534371912842
82.5784746;0.07929889999999773;0.3359615283030709;0.32737740625309036;0.00016608392010305676;2.329439021089572e-05;0.0016680202715242912;-0.0007334666114390586
82.7276418;0.07462360000000956;0.3359615283030709;0.32737740625309036;0.00021020438630029684;2.8574611726107135e-05;0.0008044608606679663;-0.0008568167739516032
82.8953972;0.07910990000000595;0.3364922345307322;0.32737740625309036;0.00017208647325112596;-5.39324205138626e-05;0.001260634522643573;-0.0005515322831718734
83.0521083;0.0724316000000016;0.3359615283030709;0.32737740625309036;6.822231047883416e-05;-1.873263735847587e-05;0.00032479441815084115;-0.000375138512900949
83.2194005;0.09607530000000963;0.3359615283030709;0.32737740625309036;6.822231047883416e-05;-1.873263735847585e-05;-0.0005917795863595194;-0.000810788886948744
83.3744677;0.0812084000000084;0.3359615283030709;0.32737740625309036;4.055622633452902e-05;-8.271159839217198e-05;-0.00049084753927138;-0.000799772634568214
83.5433026;0.08824450000000184;0.3359615283030709;-1;4.055622633452902e-05;-8.271159839217198e-05;-0.0009419985702964802;-0.0009048130240905311
83.7028757;0.08335730000000297;0.3359615283030709;-1;0.0002066627221771919;-0.00020690680148675736;-0.0009175750646140269;-0.0008927078895219003
83.8529283;0.07681280000001323;0.3359615283030709;-1;2.4699217553343625e-06;-4.394958237933398e-07;-0.0009195064633977415;-0.0014254439313774203
84.0196766;0.08799549999999101;0.3359615283030709;-1;2.4699217553343625e-06;-4.394958237933398e-07;-0.0015144907791753849;-0.0013382871091296125
84.1747166;0.07723310000000083;0.3359615283030709;-1;2.4699217553343625e-06;-4.394958237933398e-07;-0.0013279520074082147;-0.001193690736315835
84.322982;0.07660229999999046;0.3359615283030709;0.32737740625309036;-0.0001376167462686275;2.448740942439361e-05;-0.0013651052022508319;-0.0011576404605312175
84.4746566;0.07986610000000383;0.3359615283030709;0.32737740625309036;0.0;0.0;-0.0017442964307296399;-0.0016437367794718103
84.6256553;0.07607439999999599;0.3359615283030709;0.32737740625309036;0.0;0.0;-0.0014248241974197935;-0.0016438539922980513
84.7843359;0.0781436000000042;0.3359615283030709;0.32737740625309036;0.0;0.0;-0.001291108909558939;-0.001636853742972514
84.9448694;0.0764983999999913;0.3359615283030709;0.32737740625309036;0.0;0.0;-0.001490590203350536;-0.001672598475026469
85.1030677;0.0786555999999905;0.3359615283030709;0.32737740625309036;0.0;0.0;-0.0012865476615582442;-0.0016554652384336878
85.2526396;0.07804280000000574;0.3359615283030709;0.32737740625309036;0.0;0.0;-0.001279286512196024;-0.0016455493851196487
85.3934912;0.06632299999999702;0.34065481071238557;0.3315745524871044;0.004084085760440063;-0.003759404268678614;0.002088138367337323;-0.00462875918529589
85.5315727;0.06452939999999785;0.3385598127034104;0.3315745524871044;0.003198847495677814;-0.007309116101137813;0.0023286583942208534;-0.00892938386316291
85.6694755;0.06845849999999132;0.3360218501508147;0.3315745524871044;-0.00566703517034762;-0.0037769853552069247;-0.0210520333576716;-0.0026065979056754717
85.8071775;0.06182610000000466;0.3263778023625251;0.3315745524871044;-0.01572615291061589;0.01677642250300811;-0.04703524120925663;0.01611445330335625
85.9675954;0.06998769999999865;0.33903154462968227;0.34030019860518607;-0.010525049951734155;0.026236486074317406;-0.03782424030371356;0.020962152729502727
86.1092494;0.06887509999999963;0.353531490947315;0.3494975012701911;-0.005755774876576839;0.043583646610040494;-0.03231892584906148;0.03599106715277407
