MPUData GUnits:°/s - AUnits:g
LSM9DS1Data G Units:rad/s - A Units:m/s^2 - m Units:gausss
Fx...Data G Units:rad/s - A Units:m/s^2 - m Units:gausss
time;MPU-Gx;MPU-Gy;MPU-Gz;MPU-Ax;MPU-Ay;MPU-Az;LSM-Gx;LSM-Gy;LSM-Gz;LSM-Ax;LSM-Ay;LSM-Az;LSM-Mx;LSM-My;LSM-Mz;Fx-Gx;Fx-Gy;Fx-Gz;Fx-Ax;Fx-Ay;Fx-Az;Fx-Mx;Fx-My;Fx-Mz
17807.741735363;-1.840;0.534;0.153;0.216;-0.198;0.972;-0.090;-0.122;-0.016;-0.465;0.760;13.835;-0.359;-0.700;-1.464;-0.006;-0.018;0.005;0.347;0.072;10.244;-119.600;-113.300;-302.800
17807.758454264;-1.840;0.542;0.153;0.204;-0.200;0.973;-0.093;-0.121;-0.005;-0.483;0.709;13.979;-0.407;-0.786;-1.537;-0.006;-0.016;0.004;0.359;0.069;10.246;-119.600;-113.400;-302.900
17807.773808705;-1.840;0.550;0.160;0.219;-0.192;0.974;-0.091;-0.127;-0.008;-0.510;0.624;14.261;-0.407;-0.786;-1.537;-0.003;-0.018;0.009;0.359;0.065;10.268;-119.700;-114.500;-303.300
17807.789998374;-1.840;0.557;0.153;0.220;-0.194;0.967;-0.084;-0.126;-0.007;-0.519;0.574;14.445;-0.421;-0.772;-1.533;-0.012;-0.016;0.003;0.357;0.062;10.263;-119.400;-113.600;-301.300
17807.81139367;-1.824;0.511;0.130;0.234;-0.197;0.970;-0.091;-0.128;-0.004;-0.519;0.544;14.339;-0.417;-0.772;-1.540;-0.007;-0.017;0.007;0.364;0.069;10.244;-119.300;-113.900;-302.000
17807.830746588;-1.840;0.542;0.153;0.219;-0.195;0.973;-0.088;-0.122;-0.009;-0.506;0.519;14.426;-0.417;-0.772;-1.540;-0.006;-0.013;0.002;0.340;0.074;10.260;-119.200;-112.800;-300.200
17807.846484597;-1.840;0.557;0.160;0.218;-0.197;0.969;-0.092;-0.117;-0.013;-0.553;0.537;14.441;-0.431;-0.758;-1.536;-0.008;-0.015;0.002;0.354;0.079;10.241;-118.500;-113.800;-302.100
17807.863131778;-1.832;0.542;0.168;0.219;-0.194;0.970;-0.089;-0.123;-0.006;-0.520;0.559;14.115;-0.419;-0.772;-1.540;-0.004;-0.010;0.004;0.342;0.055;10.270;-119.300;-114.200;-301.100
17807.881564821;-1.832;0.534;0.160;0.217;-0.196;0.971;-0.092;-0.125;-0.004;-0.513;0.555;14.023;-0.419;-0.772;-1.540;-0.007;-0.011;0.009;0.352;0.060;10.251;-119.400;-113.000;-300.300
17807.90182306;-1.840;0.534;0.153;0.218;-0.193;0.971;-0.082;-0.122;-0.007;-0.512;0.518;14.143;-0.421;-0.761;-1.540;-0.001;-0.014;0.006;0.335;0.053;10.258;-119.500;-114.300;-301.300
17807.918068487;-1.840;0.542;0.160;0.221;-0.199;0.979;-0.088;-0.123;-0.009;-0.506;0.549;13.946;-0.414;-0.773;-1.530;-0.010;-0.014;-0.001;0.366;0.077;10.272;-118.900;-115.000;-299.400
17807.934365488;-1.802;0.519;0.183;0.218;-0.195;0.977;-0.092;-0.123;-0.005;-0.520;0.563;13.777;-0.424;-0.766;-1.529;-0.009;-0.016;0.002;0.352;0.050;10.241;-119.300;-113.500;-302.900
17807.950462658;-1.840;0.557;0.145;0.218;-0.198;0.969;-0.091;-0.132;-0.007;-0.531;0.501;13.967;-0.424;-0.766;-1.529;-0.010;-0.010;0.002;0.342;0.062;10.244;-119.500;-112.900;-301.300
17807.965714767;-1.832;0.534;0.160;0.218;-0.197;0.976;-0.085;-0.120;-0.007;-0.548;0.479;14.088;-0.421;-0.767;-1.537;-0.002;-0.014;0.001;0.345;0.067;10.284;-119.300;-112.600;-301.600
17807.980709935;-1.824;0.534;0.145;0.218;-0.197;0.970;-0.092;-0.126;-0.006;-0.511;0.493;14.033;-0.421;-0.767;-1.537;0.001;-0.010;0.004;0.342;0.060;10.246;-118.900;-113.900;-301.300
17807.995553864;-1.832;0.565;0.145;0.217;-0.196;0.974;-0.081;-0.119;-0.007;-0.558;0.489;13.874;-0.431;-0.764;-1.525;-0.007;-0.014;0.009;0.371;0.060;10.253;-120.300;-113.600;-300.500
17808.010091872;-1.794;0.527;0.153;0.220;-0.196;0.973;-0.086;-0.126;-0.001;-0.502;0.501;13.638;-0.422;-0.768;-1.532;0.000;-0.014;0.005;0.368;0.060;10.272;-119.300;-113.900;-301.100
17808.024627491;-1.840;0.534;0.168;0.219;-0.193;0.978;-0.088;-0.123;-0.009;-0.484;0.475;13.774;-0.422;-0.768;-1.532;-0.006;-0.013;0.005;0.349;0.057;10.275;-118.300;-114.000;-300.900
17808.039324053;-1.855;0.527;0.160;0.220;-0.201;0.970;-0.089;-0.115;-0.004;-0.537;0.448;13.825;-0.427;-0.764;-1.527;-0.002;-0.017;0.007;0.349;0.038;10.263;-119.500;-113.600;-300.600
17808.053808469;-1.817;0.527;0.130;0.220;-0.196;0.970;-0.086;-0.122;-0.007;-0.573;0.470;13.877;-0.427;-0.764;-1.527;-0.005;-0.010;0.007;0.352;0.043;10.241;-118.600;-114.200;-300.200
17808.06867525;-1.802;0.550;0.137;0.221;-0.193;0.977;-0.086;-0.121;-0.007;-0.541;0.428;13.859;-0.426;-0.768;-1.536;-0.009;-0.012;0.003;0.364;0.045;10.263;-119.100;-112.700;-299.800
17808.083149574;-1.832;0.527;0.137;0.218;-0.195;0.971;-0.093;-0.120;-0.004;-0.523;0.458;13.737;-0.426;-0.768;-1.536;-0.001;-0.013;-0.001;0.349;0.060;10.246;-119.300;-114.400;-301.200
17808.098126835;-1.824;0.542;0.153;0.223;-0.195;0.984;-0.091;-0.117;-0.007;-0.522;0.438;13.737;-0.431;-0.769;-1.529;-0.001;-0.012;0.007;0.354;0.043;10.256;-119.200;-113.800;-300.600
17808.114126284;-1.802;0.534;0.153;0.234;-0.198;0.980;-0.088;-0.121;-0.000;-0.522;0.422;13.793;-0.426;-0.759;-1.534;-0.011;-0.013;0.003;0.349;0.060;10.258;-119.500;-114.200;-300.500
17808.130579153;-1.832;0.542;0.153;0.220;-0.198;0.970;-0.089;-0.120;-0.010;-0.517;0.418;13.778;-0.426;-0.759;-1.534;0.006;-0.009;0.007;0.364;0.069;10.236;-118.500;-114.700;-299.900
17808.147490867;-1.824;0.534;0.183;0.219;-0.195;0.980;-0.087;-0.118;-0.008;-0.520;0.391;13.740;-0.432;-0.763;-1.532;0.000;-0.013;0.007;0.347;0.062;10.260;-119.100;-114.600;-299.900
17808.162442443;-1.855;0.527;0.176;0.216;-0.196;0.977;-0.086;-0.123;-0.003;-0.541;0.441;13.543;-0.437;-0.761;-1.539;-0.008;-0.012;0.004;0.352;0.057;10.260;-119.200;-113.200;-299.600
17808.17611313;-1.817;0.557;0.160;0.221;-0.193;0.970;-0.085;-0.122;-0.007;-0.529;0.437;13.474;-0.437;-0.761;-1.539;-0.004;-0.013;0.002;0.357;0.072;10.253;-119.600;-114.400;-299.900
17808.18960732;-1.794;0.542;0.145;0.221;-0.195;0.972;-0.085;-0.115;-0.005;-0.538;0.401;13.561;-0.428;-0.764;-1.530;-0.000;-0.014;0.004;0.349;0.084;10.263;-119.100;-114.000;-299.900
17808.203553392;-1.824;0.534;0.168;0.218;-0.193;0.969;-0.083;-0.121;-0.007;-0.513;0.386;13.542;-0.428;-0.764;-1.530;-0.008;-0.010;0.001;0.352;0.074;10.258;-119.500;-113.500;-301.000
17808.218731372;-1.847;0.534;0.160;0.222;-0.195;0.967;-0.086;-0.120;-0.007;-0.496;0.406;13.475;-0.429;-0.761;-1.532;-0.011;-0.013;-0.001;0.354;0.055;10.248;-119.100;-113.000;-300.500
17808.234006184;-1.802;0.542;0.145;0.219;-0.198;0.977;-0.082;-0.122;-0.008;-0.513;0.411;13.391;-0.429;-0.761;-1.532;-0.003;-0.010;0.003;0.364;0.057;10.258;-120.400;-114.200;-299.300
17808.249938098;-1.817;0.557;0.168;0.220;-0.193;0.978;-0.081;-0.116;-0.009;-0.518;0.430;13.355;-0.425;-0.768;-1.532;-0.014;-0.018;0.003;0.345;0.045;10.258;-118.900;-112.900;-301.500
17808.266622463;-1.847;0.550;0.168;0.205;-0.198;0.979;-0.090;-0.120;-0.005;-0.520;0.450;13.245;-0.432;-0.761;-1.531;-0.003;-0.014;0.005;0.354;0.053;10.258;-119.500;-113.100;-301.400
17808.282236826;-1.847;0.534;0.153;0.219;-0.196;0.967;-0.089;-0.119;-0.006;-0.520;0.442;13.207;-0.432;-0.761;-1.531;-0.002;-0.014;0.002;0.354;0.077;10.232;-119.900;-113.900;-301.500
17808.297147421;-1.817;0.519;0.160;0.222;-0.193;0.975;-0.086;-0.116;-0.011;-0.519;0.403;13.361;-0.427;-0.759;-1.524;-0.010;-0.013;0.001;0.342;0.062;10.263;-120.000;-114.000;-302.200
17808.311518172;-1.847;0.527;0.160;0.233;-0.199;0.970;-0.087;-0.115;-0.009;-0.525;0.454;13.256;-0.427;-0.759;-1.524;-0.007;-0.013;0.004;0.354;0.062;10.256;-120.000;-113.700;-299.800
17808.32564489;-1.863;0.542;0.137;0.217;-0.198;0.953;-0.086;-0.117;-0.004;-0.508;0.411;13.226;-0.427;-0.760;-1.523;-0.012;-0.016;0.004;0.342;0.060;10.253;-120.500;-113.900;-300.600
17808.339266559;-1.870;0.573;0.145;0.219;-0.199;0.976;-0.085;-0.120;-0.004;-0.522;0.389;13.342;-0.433;-0.756;-1.525;-0.009;-0.020;0.002;0.354;0.057;10.217;-120.300;-114.300;-300.500
17808.352860211;-1.840;0.527;0.160;0.233;-0.197;0.972;-0.089;-0.121;-0.008;-0.540;0.403;13.353;-0.433;-0.756;-1.525;-0.003;-0.011;0.006;0.352;0.060;10.248;-118.600;-112.900;-302.800
17808.366334605;-1.855;0.550;0.145;0.222;-0.195;0.975;-0.086;-0.114;-0.004;-0.499;0.392;13.346;-0.429;-0.756;-1.523;-0.002;-0.009;0.004;0.357;0.062;10.258;-120.100;-113.900;-301.200
17808.380990667;-1.824;0.519;0.153;0.218;-0.197;0.980;-0.083;-0.118;-0.007;-0.519;0.403;13.245;-0.429;-0.756;-1.523;-0.006;-0.012;-0.003;0.340;0.074;10.258;-120.000;-113.600;-300.900
17808.395027701;-1.832;0.534;0.137;0.218;-0.197;0.969;-0.080;-0.115;-0.006;-0.520;0.373;13.132;-0.436;-0.755;-1.525;-0.004;-0.015;0.001;0.357;0.067;10.248;-119.700;-113.400;-301.600
17808.408746369;-1.809;0.511;0.183;0.218;-0.196;0.975;-0.091;-0.117;-0.009;-0.517;0.409;13.093;-0.436;-0.755;-1.525;-0.007;-0.016;0.004;0.366;0.057;10.248;-119.300;-114.000;-300.800
17808.422635053;-1.817;0.534;0.137;0.220;-0.197;0.974;-0.085;-0.117;-0.005;-0.560;0.404;13.010;-0.435;-0.756;-1.525;-0.007;-0.013;0.001;0.354;0.062;10.248;-119.700;-114.300;-301.100
17808.436814511;-1.840;0.557;0.160;0.221;-0.198;0.974;-0.082;-0.114;-0.009;-0.547;0.449;12.939;-0.435;-0.756;-1.525;-0.005;-0.013;0.003;0.345;0.065;10.284;-120.700;-113.000;-302.000
17808.450388552;-1.824;0.527;0.153;0.221;-0.197;0.965;-0.085;-0.118;-0.008;-0.561;0.413;12.958;-0.433;-0.756;-1.535;-0.003;-0.012;0.001;0.361;0.067;10.270;-119.200;-113.300;-301.000
17808.465644697;-1.824;0.496;0.176;0.218;-0.196;0.969;-0.090;-0.121;-0.005;-0.486;0.440;12.836;-0.425;-0.765;-1.531;-0.008;-0.014;-0.002;0.373;0.048;10.236;-120.300;-113.600;-301.100
17808.479792674;-1.824;0.511;0.145;0.221;-0.194;0.973;-0.088;-0.122;-0.007;-0.525;0.407;12.873;-0.425;-0.765;-1.531;-0.009;-0.018;0.006;0.333;0.057;10.258;-119.500;-113.700;-301.000
17808.493330882;-1.817;0.534;0.160;0.217;-0.198;0.975;-0.084;-0.081;-0.007;-0.512;0.392;13.013;-0.434;-0.754;-1.525;-0.010;-0.019;0.004;0.364;0.072;10.258;-119.300;-113.500;-301.600
17808.507143604;-1.847;0.542;0.130;0.234;-0.198;0.973;-0.085;-0.119;-0.009;-0.541;0.406;13.070;-0.434;-0.754;-1.525;-0.010;-0.014;0.003;0.357;0.077;10.244;-119.000;-112.900;-301.400
17808.521048437;-1.809;0.542;0.160;0.204;-0.194;0.973;-0.080;-0.118;-0.005;-0.555;0.406;13.001;-0.434;-0.753;-1.525;0.001;-0.011;0.001;0.345;0.057;10.256;-119.200;-113.300;-300.000
17808.534647977;-1.832;0.542;0.198;0.219;-0.196;0.973;-0.080;-0.121;-0.008;-0.525;0.423;12.929;-0.434;-0.753;-1.525;0.002;-0.016;-0.001;0.359;0.060;10.260;-119.200;-114.900;-299.800
17808.548230758;-1.824;0.534;0.160;0.221;-0.196;0.970;-0.082;-0.117;-0.005;-0.526;0.416;12.899;-0.435;-0.753;-1.534;-0.004;-0.009;0.001;0.347;0.069;10.251;-118.900;-114.100;-302.000
17808.563136224;-1.855;0.557;0.160;0.219;-0.198;0.972;-0.086;-0.115;-0.004;-0.532;0.440;12.863;-0.435;-0.753;-1.534;-0.009;-0.015;0.004;0.340;0.057;10.258;-119.700;-113.300;-300.300
17808.579213005;-1.802;0.534;0.183;0.207;-0.194;0.983;-0.084;-0.116;-0.011;-0.514;0.402;12.844;-0.436;-0.756;-1.522;-0.002;-0.014;0.005;0.342;0.050;10.272;-119.400;-113.500;-300.600
17808.59382729;-1.817;0.550;0.153;0.217;-0.191;0.969;-0.084;-0.118;-0.006;-0.509;0.425;12.670;-0.429;-0.761;-1.537;-0.005;-0.015;0.001;0.345;0.053;10.236;-119.700;-113.500;-300.900
17808.608119005;-1.840;0.511;0.168;0.219;-0.196;0.975;-0.086;-0.114;-0.006;-0.528;0.423;12.739;-0.429;-0.761;-1.537;-0.008;-0.010;-0.003;0.345;0.057;10.258;-119.100;-112.600;-301.000
17808.621930191;-1.832;0.557;0.168;0.205;-0.197;0.971;-0.080;-0.113;-0.005;-0.540;0.430;12.809;-0.434;-0.758;-1.534;-0.008;-0.012;0.006;0.347;0.065;10.248;-119.400;-113.600;-301.200
17808.635680729;-1.824;0.542;0.160;0.223;-0.198;0.969;-0.079;-0.117;-0.004;-0.504;0.398;12.864;-0.434;-0.758;-1.534;-0.002;-0.015;0.003;0.342;0.067;10.248;-119.800;-112.500;-299.500
17808.649216307;-1.863;0.519;0.153;0.218;-0.196;0.973;-0.080;-0.112;-0.006;-0.504;0.408;12.815;-0.436;-0.758;-1.530;-0.007;-0.017;0.005;0.354;0.060;10.258;-119.400;-114.400;-299.900
17808.662685424;-1.840;0.550;0.153;0.233;-0.195;0.965;-0.081;-0.120;-0.009;-0.516;0.433;12.768;-0.436;-0.758;-1.530;-0.005;-0.017;-0.002;0.359;0.045;10.260;-119.100;-113.400;-301.100
17808.676148392;-1.817;0.534;0.160;0.220;-0.196;0.975;-0.084;-0.114;-0.008;-0.529;0.406;12.696;-0.435;-0.757;-1.525;0.001;-0.013;0.002;0.337;0.074;10.246;-119.500;-113.300;-301.000
17808.689610138;-1.817;0.565;0.145;0.220;-0.199;0.977;-0.082;-0.116;-0.007;-0.530;0.420;12.681;-0.435;-0.757;-1.525;0.000;-0.013;0.004;0.349;0.072;10.265;-119.700;-113.700;-300.600
17808.703092273;-1.824;0.534;0.168;0.220;-0.196;0.980;-0.084;-0.109;-0.006;-0.534;0.421;12.680;-0.429;-0.761;-1.528;-0.007;-0.009;0.001;0.364;0.067;10.263;-119.400;-113.900;-301.900
17808.716843533;-1.817;0.534;0.145;0.218;-0.196;0.968;-0.077;-0.112;-0.007;-0.525;0.444;12.526;-0.429;-0.762;-1.536;-0.001;-0.011;0.001;0.349;0.053;10.232;-119.600;-114.200;-301.200
17808.730445962;-1.847;0.550;0.153;0.217;-0.193;0.970;-0.081;-0.115;-0.009;-0.513;0.429;12.596;-0.422;-0.762;-1.536;0.003;-0.012;0.001;0.340;0.057;10.246;-119.400;-114.800;-300.400
17808.743940486;-1.832;0.534;0.160;0.216;-0.200;0.976;-0.082;-0.115;-0.004;-0.532;0.418;12.740;-0.429;-0.750;-1.529;-0.004;-0.013;0.004;0.354;0.057;10.253;-119.600;-114.600;-301.300
17808.757911243;-1.824;0.542;0.122;0.220;-0.199;0.969;-0.083;-0.114;-0.010;-0.546;0.386;12.876;-0.429;-0.750;-1.529;-0.005;-0.013;-0.001;0.349;0.045;10.244;-119.700;-113.900;-302.100
17808.771401044;-1.855;0.565;0.160;0.218;-0.193;0.973;-0.082;-0.114;-0.004;-0.467;0.347;12.832;-0.436;-0.746;-1.526;-0.008;-0.008;0.004;0.342;0.048;10.222;-119.900;-114.600;-299.800
17808.784881197;-1.794;0.527;0.153;0.217;-0.199;0.971;-0.081;-0.113;-0.007;-0.500;0.393;12.774;-0.436;-0.746;-1.526;-0.002;-0.010;0.006;0.349;0.072;10.246;-118.700;-114.600;-301.500
17808.798365758;-1.832;0.511;0.168;0.220;-0.195;0.971;-0.085;-0.112;-0.004;-0.531;0.383;12.744;-0.431;-0.751;-1.531;-0.010;-0.015;0.004;0.340;0.050;10.260;-120.000;-114.000;-301.900
17808.812769286;-1.809;0.565;0.130;0.218;-0.195;0.972;-0.084;-0.112;-0.010;-0.551;0.396;12.701;-0.431;-0.751;-1.531;-0.015;-0.015;0.006;0.354;0.060;10.263;-119.800;-114.500;-301.900
17808.827144112;-1.824;0.573;0.160;0.222;-0.196;0.979;-0.077;-0.106;-0.006;-0.525;0.367;12.657;-0.431;-0.746;-1.525;-0.002;-0.009;0.009;0.354;0.069;10.236;-119.300;-114.100;-301.400
17808.840668616;-1.847;0.550;0.153;0.217;-0.198;0.975;-0.081;-0.111;-0.008;-0.522;0.403;12.562;-0.431;-0.746;-1.525;-0.006;-0.010;0.002;0.359;0.069;10.251;-119.400;-113.800;-300.500
17808.854154436;-1.824;0.504;0.168;0.219;-0.196;0.957;-0.042;-0.109;-0.007;-0.507;0.396;12.541;-0.438;-0.754;-1.521;-0.011;-0.010;0.006;0.340;0.065;10.260;-118.900;-113.700;-300.500
17808.867634608;-1.832;0.542;0.160;0.216;-0.195;0.969;-0.082;-0.114;-0.008;-0.533;0.435;12.399;-0.438;-0.754;-1.521;-0.008;-0.011;0.003;0.359;0.067;10.256;-118.600;-113.000;-300.600
17808.881198611;-1.817;0.550;0.137;0.217;-0.200;0.972;-0.077;-0.111;-0.009;-0.543;0.410;12.482;-0.427;-0.756;-1.520;0.001;-0.014;0.001;0.349;0.081;10.263;-119.000;-113.800;-301.100
17808.894679116;-1.847;0.542;0.168;0.205;-0.196;0.970;-0.083;-0.114;-0.007;-0.526;0.438;12.351;-0.427;-0.757;-1.531;-0.006;-0.015;0.003;0.357;0.043;10.258;-118.500;-114.100;-302.300
17808.910586141;-1.847;0.550;0.153;0.217;-0.197;0.978;-0.085;-0.114;-0.005;-0.538;0.433;12.407;-0.427;-0.757;-1.531;-0.001;-0.014;-0.003;0.368;0.053;10.253;-119.800;-114.100;-300.200
17808.924380994;-1.840;0.542;0.160;0.221;-0.197;0.978;-0.082;-0.114;-0.004;-0.519;0.367;12.456;-0.436;-0.755;-1.533;-0.007;-0.016;0.005;0.361;0.057;10.217;-118.100;-113.200;-301.800
17808.938061181;-1.847;0.573;0.153;0.219;-0.199;0.978;-0.074;-0.113;-0.007;-0.543;0.383;12.667;-0.436;-0.755;-1.533;-0.007;-0.012;-0.000;0.357;0.053;10.260;-119.700;-114.400;-301.700
17808.951620203;-1.855;0.534;0.168;0.221;-0.193;0.970;-0.077;-0.109;-0.006;-0.510;0.388;12.583;-0.439;-0.750;-1.532;-0.008;-0.016;0.004;0.349;0.069;10.268;-119.300;-113.400;-301.000
17808.965236373;-1.794;0.550;0.145;0.217;-0.200;0.976;-0.083;-0.112;-0.007;-0.494;0.394;12.531;-0.439;-0.750;-1.532;-0.013;-0.014;0.005;0.366;0.065;10.251;-118.300;-114.500;-302.300
17808.979324462;-1.809;0.542;0.176;0.218;-0.198;0.972;-0.079;-0.113;-0.007;-0.541;0.379;12.429;-0.440;-0.754;-1.542;-0.011;-0.018;0.006;0.368;0.055;10.277;-118.100;-114.000;-300.500
17808.993537882;-1.840;0.519;0.176;0.218;-0.198;0.976;-0.079;-0.112;-0.006;-0.510;0.374;12.424;-0.440;-0.754;-1.542;-0.006;-0.014;0.004;0.349;0.055;10.253;-119.100;-114.500;-299.800
17809.007157404;-1.832;0.550;0.160;0.220;-0.196;0.974;-0.080;-0.111;-0.008;-0.516;0.402;12.461;-0.438;-0.755;-1.521;-0.003;-0.011;0.006;0.352;0.053;10.258;-119.300;-113.500;-301.000
17809.020825165;-1.863;0.550;0.168;0.203;-0.197;0.973;-0.083;-0.114;-0.005;-0.523;0.438;12.321;-0.438;-0.755;-1.527;-0.005;-0.012;0.006;0.364;0.055;10.268;-119.200;-114.300;-302.200
17809.037029;-1.809;0.542;0.145;0.218;-0.199;0.973;-0.080;-0.118;-0.006;-0.508;0.395;12.255;-0.430;-0.755;-1.527;-0.005;-0.010;0.005;0.361;0.053;10.251;-118.700;-114.600;-299.200
17809.066835913;-1.824;0.534;0.160;0.218;-0.196;0.979;-0.076;-0.111;-0.015;-0.525;0.387;12.475;-0.436;-0.752;-1.529;-0.007;-0.018;0.004;0.340;0.069;10.248;-119.800;-113.300;-301.800
17809.095874782;-1.840;0.542;0.153;0.214;-0.199;0.974;-0.075;-0.110;-0.010;-0.549;0.400;12.380;-0.436;-0.754;-1.527;-0.008;-0.016;0.003;0.352;0.062;10.251;-118.500;-114.400;-301.800
17809.12548266;-1.824;0.534;0.153;0.223;-0.195;0.973;-0.076;-0.110;-0.012;-0.528;0.607;12.087;-0.433;-0.762;-1.523;-0.001;-0.008;0.002;0.330;0.074;10.265;-119.500;-114.500;-301.500
17809.154194274;-1.809;0.550;0.160;0.218;-0.192;0.973;-0.077;-0.111;-0.016;-0.503;0.505;12.031;-0.422;-0.768;-1.529;0.001;-0.014;0.005;0.345;0.077;10.251;-119.100;-114.300;-300.900
17809.181887255;-1.817;0.534;0.145;0.206;-0.197;0.969;-0.040;-0.108;-0.015;-0.459;0.558;12.055;-0.367;-0.678;-1.441;0.000;-0.017;0.003;0.359;0.060;10.251;-119.200;-114.000;-300.300
17809.20921813;-1.809;0.534;0.145;0.216;-0.195;0.971;-0.078;-0.104;-0.005;-0.484;0.500;12.217;-0.431;-0.767;-1.541;-0.005;-0.013;-0.001;0.364;0.060;10.236;-119.000;-114.300;-301.800
17809.236640541;-1.847;0.557;0.168;0.221;-0.199;0.977;-0.078;-0.105;-0.010;-0.519;0.448;12.565;-0.426;-0.759;-1.535;-0.007;-0.012;0.003;0.352;0.050;10.258;-119.400;-114.700;-302.000
17809.264249541;-1.832;0.534;0.115;0.219;-0.194;0.972;-0.075;-0.107;-0.010;-0.504;0.397;12.644;-0.435;-0.759;-1.527;-0.011;-0.013;0.004;0.337;0.053;10.246;-118.300;-113.800;-300.800
17809.291528361;-1.809;0.527;0.153;0.204;-0.195;0.984;-0.079;-0.106;-0.009;-0.510;0.417;12.534;-0.434;-0.753;-1.532;-0.008;-0.009;0.004;0.347;0.057;10.246;-118.400;-114.300;-301.600
17809.318669943;-1.855;0.550;0.145;0.219;-0.199;0.972;-0.077;-0.110;-0.013;-0.529;0.448;12.470;-0.430;-0.760;-1.526;-0.002;-0.015;0.004;0.349;0.065;10.253;-119.000;-113.900;-302.000
17809.346291258;-1.824;0.534;0.137;0.223;-0.197;0.965;-0.073;-0.111;-0.011;-0.528;0.438;12.332;-0.440;-0.754;-1.528;-0.010;-0.017;0.004;0.337;0.062;10.265;-119.000;-114.400;-302.300
17809.373524523;-1.863;0.511;0.153;0.217;-0.197;0.976;-0.079;-0.110;-0.014;-0.535;0.459;12.344;-0.430;-0.759;-1.533;-0.006;-0.018;0.004;0.345;0.048;10.256;-119.300;-114.600;-300.300
17809.40119443;-1.824;0.527;0.153;0.218;-0.193;0.969;-0.080;-0.109;-0.009;-0.500;0.489;12.285;-0.424;-0.770;-1.528;-0.011;-0.013;0.003;0.352;0.050;10.263;-118.900;-114.700;-300.200
17809.42899865;-1.824;0.565;0.153;0.221;-0.196;0.973;-0.079;-0.113;-0.015;-0.474;0.503;12.243;-0.427;-0.762;-1.537;-0.010;-0.021;0.001;0.345;0.050;10.256;-118.900;-114.600;-300.300
17809.456448505;-1.817;0.511;0.183;0.219;-0.197;0.978;-0.081;-0.109;-0.014;-0.504;0.535;12.179;-0.420;-0.770;-1.519;-0.003;-0.013;0.007;0.366;0.065;10.236;-119.000;-114.200;-301.300
17809.483948322;-1.824;0.527;0.160;0.223;-0.196;0.979;-0.077;-0.111;-0.015;-0.497;0.546;12.192;-0.419;-0.772;-1.516;-0.008;-0.013;0.004;0.340;0.067;10.272;-119.500;-113.300;-300.500
17809.511815948;-1.817;0.550;0.160;0.220;-0.196;0.955;-0.080;-0.112;-0.013;-0.461;0.578;12.157;-0.373;-0.670;-1.448;-0.011;-0.015;0.004;0.352;0.041;10.236;-118.500;-113.700;-300.900
17809.540422378;-1.817;0.565;0.168;0.214;-0.200;0.960;-0.079;-0.113;-0.007;-0.491;0.551;12.397;-0.431;-0.768;-1.543;-0.012;-0.016;0.001;0.359;0.050;10.256;-119.800;-114.200;-300.200
17809.567829382;-1.824;0.542;0.145;0.220;-0.201;0.975;-0.039;-0.109;-0.009;-0.520;0.471;12.796;-0.427;-0.762;-1.531;0.003;-0.019;0.006;0.347;0.084;10.270;-119.200;-114.000;-300.500
17809.596928435;-1.824;0.542;0.168;0.221;-0.200;0.978;-0.079;-0.108;-0.013;-0.510;0.424;12.712;-0.438;-0.762;-1.530;-0.010;-0.016;0.008;0.371;0.067;10.256;-119.400;-114.600;-300.500
17809.62478395;-1.824;0.534;0.168;0.230;-0.197;0.964;-0.074;-0.114;-0.013;-0.547;0.441;12.599;-0.425;-0.760;-1.540;-0.010;-0.016;0.004;0.359;0.053;10.268;-118.700;-114.100;-299.300
17809.65194379;-1.832;0.542;0.160;0.234;-0.199;0.978;-0.074;-0.114;-0.014;-0.514;0.463;12.528;-0.426;-0.760;-1.538;-0.006;-0.012;0.003;0.368;0.050;10.248;-120.000;-115.200;-302.600
17809.676918959;-1.802;0.557;0.153;0.221;-0.197;0.967;-0.079;-0.112;-0.015;-0.501;0.493;12.415;-0.426;-0.762;-1.547;-0.001;-0.010;0.003;0.354;0.053;10.251;-119.500;-113.000;-300.500
17809.701622355;-1.817;0.534;0.153;0.219;-0.196;0.979;-0.075;-0.109;-0.015;-0.536;0.510;12.383;-0.422;-0.768;-1.531;-0.009;-0.009;0.003;0.357;0.067;10.253;-119.200;-114.100;-300.900
17809.726275769;-1.817;0.534;0.168;0.223;-0.194;0.968;-0.043;-0.107;-0.011;-0.532;0.494;12.446;-0.421;-0.757;-1.526;-0.005;-0.010;0.001;0.359;0.065;10.265;-119.200;-112.600;-301.700
17809.752802526;-1.832;0.550;0.168;0.234;-0.194;0.972;-0.082;-0.109;-0.014;-0.511;0.490;12.455;-0.422;-0.764;-1.528;-0.006;-0.012;0.007;0.349;0.065;10.253;-118.500;-113.300;-300.800
17809.779936756;-1.832;0.527;0.145;0.220;-0.201;0.984;-0.080;-0.110;-0.015;-0.508;0.513;12.535;-0.426;-0.758;-1.528;-0.007;-0.013;0.004;0.359;0.069;10.270;-119.200;-114.300;-301.100
17809.807282483;-1.817;0.542;0.160;0.204;-0.198;0.974;-0.075;-0.109;-0.018;-0.541;0.508;12.475;-0.424;-0.770;-1.541;-0.007;-0.012;0.003;0.347;0.065;10.256;-118.900;-113.800;-301.100
