MPUData GUnits:°/s - AUnits:g
LSM9DS1Data G Units:rad/s - A Units:m/s^2 - m Units:gausss
Fx...Data G Units:rad/s - A Units:m/s^2 - m Units:gausss
time;MPU-Gx;MPU-Gy;MPU-Gz;MPU-Ax;MPU-Ay;MPU-Az;LSM-Gx;LSM-Gy;LSM-Gz;LSM-Ax;LSM-Ay;LSM-Az;LSM-Mx;LSM-My;LSM-Mz;Fx-Gx;Fx-Gy;Fx-Gz;Fx-Ax;Fx-Ay;Fx-Az;Fx-Mx;Fx-My;Fx-Mz
17907.333091301;-1.824;0.565;0.183;0.227;-0.196;0.974;-0.093;-0.126;-0.004;-0.477;0.590;14.345;-0.345;-0.797;-1.509;-0.001;-0.014;0.004;0.318;0.127;10.258;-107.600;-127.700;-300.400
17907.347688101;-1.840;0.527;0.153;0.227;-0.198;0.969;-0.092;-0.123;-0.006;-0.484;0.571;14.460;-0.355;-0.794;-1.507;-0.010;-0.013;0.004;0.330;0.141;10.258;-106.700;-127.500;-302.000
17907.362241679;-1.817;0.527;0.153;0.228;-0.191;0.971;-0.088;-0.126;-0.005;-0.507;0.592;14.326;-0.355;-0.794;-1.507;-0.008;-0.011;0.003;0.328;0.151;10.251;-107.100;-127.200;-301.900
17907.376413448;-1.802;0.542;0.160;0.224;-0.193;0.974;-0.086;-0.126;-0.006;-0.511;0.549;14.260;-0.358;-0.789;-1.505;-0.001;-0.015;0.004;0.313;0.132;10.256;-107.400;-126.800;-301.800
17907.390151834;-1.840;0.519;0.145;0.225;-0.196;0.974;-0.091;-0.123;-0.004;-0.463;0.578;14.183;-0.358;-0.792;-1.513;-0.002;-0.015;0.004;0.328;0.141;10.246;-107.600;-126.000;-301.100
17907.403730094;-1.840;0.519;0.145;0.228;-0.195;0.977;-0.091;-0.127;-0.008;-0.507;0.574;14.112;-0.355;-0.792;-1.513;-0.002;-0.015;0.001;0.318;0.120;10.234;-106.800;-127.700;-302.700
17907.417232817;-1.847;0.534;0.191;0.227;-0.197;0.969;-0.093;-0.122;0.002;-0.536;0.529;14.192;-0.361;-0.786;-1.507;-0.004;-0.012;0.004;0.316;0.129;10.263;-106.000;-126.600;-301.700
17907.431576732;-1.832;0.504;0.160;0.225;-0.192;0.974;-0.092;-0.122;-0.005;-0.562;0.540;14.232;-0.361;-0.786;-1.507;-0.003;-0.015;0.002;0.316;0.144;10.236;-107.100;-127.000;-302.200
17907.44522136;-1.809;0.565;0.168;0.227;-0.193;0.977;-0.096;-0.120;-0.001;-0.480;0.481;14.265;-0.358;-0.788;-1.507;-0.002;-0.016;0.005;0.318;0.124;10.253;-107.300;-127.200;-302.800
17907.458878859;-1.840;0.557;0.153;0.225;-0.192;0.973;-0.092;-0.123;-0.005;-0.472;0.495;14.148;-0.358;-0.788;-1.507;-0.002;-0.015;0.007;0.321;0.132;10.236;-108.200;-126.400;-304.300
17907.472489655;-1.847;0.557;0.153;0.222;-0.192;0.955;-0.092;-0.118;-0.003;-0.535;0.550;13.986;-0.362;-0.782;-1.509;-0.002;-0.009;0.007;0.330;0.134;10.253;-107.500;-127.000;-301.600
17907.486007971;-1.847;0.534;0.145;0.223;-0.192;0.971;-0.086;-0.082;-0.006;-0.508;0.531;13.936;-0.362;-0.782;-1.509;-0.000;-0.014;0.003;0.328;0.141;10.239;-106.400;-127.100;-304.100
17907.49948701;-1.824;0.534;0.160;0.225;-0.194;0.974;-0.088;-0.124;-0.003;-0.499;0.505;13.935;-0.357;-0.785;-1.510;-0.008;-0.011;0.000;0.333;0.139;10.244;-106.500;-125.600;-302.600
17907.513631872;-1.824;0.534;0.176;0.234;-0.194;0.972;-0.089;-0.126;-0.007;-0.491;0.549;13.748;-0.357;-0.785;-1.510;-0.005;-0.014;0.003;0.342;0.141;10.244;-107.000;-125.900;-302.500
17907.528055396;-1.817;0.557;0.160;0.227;-0.192;0.975;-0.086;-0.121;-0.006;-0.511;0.519;13.765;-0.349;-0.792;-1.515;-0.013;-0.014;0.001;0.328;0.139;10.244;-107.600;-127.500;-301.600
17907.542288349;-1.809;0.534;0.153;0.225;-0.191;0.975;-0.086;-0.123;-0.004;-0.474;0.551;13.700;-0.349;-0.792;-1.515;-0.004;-0.012;0.005;0.316;0.132;10.244;-105.400;-126.700;-301.200
17907.556877575;-1.855;0.542;0.145;0.226;-0.194;0.973;-0.081;-0.123;-0.005;-0.480;0.513;13.656;-0.354;-0.793;-1.515;-0.010;-0.011;0.004;0.328;0.132;10.232;-107.400;-127.200;-301.800
17907.571044714;-1.817;0.534;0.160;0.227;-0.198;0.977;-0.094;-0.122;-0.002;-0.511;0.495;13.773;-0.361;-0.786;-1.500;-0.002;-0.013;-0.000;0.321;0.132;10.234;-106.700;-126.600;-302.200
17907.586558241;-1.863;0.519;0.160;0.226;-0.193;0.973;-0.089;-0.121;-0.005;-0.507;0.489;13.639;-0.361;-0.786;-1.500;-0.009;-0.014;0.003;0.318;0.134;10.225;-107.700;-126.500;-303.100
17907.600559901;-1.832;0.511;0.137;0.227;-0.188;0.977;-0.086;-0.120;-0.003;-0.509;0.476;13.704;-0.359;-0.784;-1.509;-0.012;-0.015;0.004;0.316;0.141;10.236;-106.900;-126.100;-302.400
17907.614234641;-1.824;0.527;0.183;0.222;-0.197;0.968;-0.089;-0.121;-0.005;-0.458;0.494;13.646;-0.359;-0.784;-1.509;-0.004;-0.016;0.005;0.311;0.129;10.268;-106.000;-127.400;-303.300
17907.627774771;-1.870;0.534;0.153;0.225;-0.190;0.975;-0.086;-0.117;-0.005;-0.492;0.495;13.537;-0.357;-0.791;-1.504;-0.003;-0.012;-0.001;0.318;0.129;10.227;-107.000;-126.300;-301.800
17907.641333938;-1.840;0.542;0.160;0.226;-0.192;0.972;-0.090;-0.120;-0.002;-0.590;0.506;13.485;-0.357;-0.791;-1.504;-0.001;-0.015;0.002;0.316;0.132;10.241;-106.400;-127.300;-301.600
17907.654799755;-1.840;0.580;0.168;0.228;-0.191;0.973;-0.086;-0.115;-0.005;-0.491;0.535;13.413;-0.360;-0.789;-1.510;0.003;-0.016;0.004;0.318;0.136;10.241;-107.000;-127.000;-302.600
17907.668250794;-1.824;0.542;0.168;0.222;-0.194;0.975;-0.089;-0.120;-0.006;-0.517;0.562;13.327;-0.360;-0.789;-1.510;0.002;-0.013;0.002;0.316;0.144;10.251;-107.100;-127.300;-301.900
17907.681701111;-1.847;0.534;0.153;0.224;-0.194;0.968;-0.094;-0.123;-0.004;-0.458;0.491;13.408;-0.364;-0.793;-1.505;0.001;-0.014;-0.001;0.325;0.132;10.246;-107.500;-128.000;-303.200
17907.69514465;-1.809;0.534;0.145;0.229;-0.197;0.976;-0.090;-0.119;-0.002;-0.526;0.487;13.432;-0.355;-0.781;-1.498;-0.009;-0.013;0.002;0.340;0.134;10.234;-107.600;-127.500;-303.400
17907.708625151;-1.847;0.542;0.183;0.226;-0.191;0.974;-0.090;-0.117;-0.006;-0.520;0.495;13.528;-0.355;-0.781;-1.498;-0.009;-0.018;0.002;0.321;0.139;10.234;-107.600;-126.100;-303.400
17907.722092505;-1.824;0.519;0.176;0.227;-0.195;0.971;-0.089;-0.116;-0.001;-0.486;0.474;13.519;-0.359;-0.771;-1.505;-0.006;-0.014;0.006;0.333;0.132;10.234;-106.800;-127.000;-302.100
17907.735572951;-1.840;0.534;0.160;0.226;-0.192;0.974;-0.089;-0.118;-0.005;-0.489;0.470;13.515;-0.359;-0.771;-1.505;-0.005;-0.015;0.002;0.325;0.132;10.263;-106.700;-126.500;-301.700
17907.749040805;-1.847;0.511;0.137;0.228;-0.194;0.973;-0.087;-0.117;-0.001;-0.499;0.460;13.411;-0.364;-0.774;-1.509;-0.009;-0.013;0.002;0.321;0.132;10.236;-106.400;-126.600;-303.300
17907.762501658;-1.824;0.573;0.168;0.222;-0.190;0.978;-0.090;-0.115;-0.003;-0.467;0.475;13.454;-0.364;-0.774;-1.509;0.000;-0.017;0.004;0.323;0.136;10.246;-106.600;-126.200;-303.100
17907.776054862;-1.832;0.550;0.137;0.226;-0.190;0.978;-0.086;-0.118;-0.005;-0.508;0.462;13.318;-0.366;-0.781;-1.505;-0.003;-0.011;0.006;0.325;0.129;10.251;-106.600;-126.500;-302.800
17907.794584196;-1.817;0.534;0.153;0.223;-0.190;0.967;-0.084;-0.118;-0.007;-0.485;0.497;13.241;-0.366;-0.781;-1.505;-0.000;-0.013;0.004;0.306;0.146;10.268;-106.400;-127.700;-301.300
17907.819639487;-1.847;0.550;0.168;0.224;-0.194;0.980;-0.085;-0.117;-0.009;-0.486;0.477;13.216;-0.358;-0.785;-1.520;-0.011;-0.015;0.001;0.321;0.151;10.258;-108.100;-127.300;-303.000
17907.844327431;-1.832;0.542;0.176;0.226;-0.192;0.971;-0.083;-0.114;-0.010;-0.473;0.562;12.885;-0.354;-0.786;-1.509;-0.003;-0.012;0.005;0.321;0.136;10.263;-107.200;-127.400;-301.300
17907.870040823;-1.870;0.557;0.145;0.228;-0.191;0.972;-0.082;-0.116;-0.009;-0.463;0.596;12.849;-0.353;-0.791;-1.517;-0.001;-0.013;-0.000;0.323;0.117;10.244;-105.500;-127.800;-301.400
17907.897037419;-1.824;0.542;0.137;0.225;-0.197;0.983;-0.083;-0.108;-0.010;-0.450;0.615;12.711;-0.354;-0.788;-1.509;-0.003;-0.011;0.007;0.313;0.129;10.248;-106.700;-126.200;-301.200
17907.92460482;-1.832;0.527;0.176;0.226;-0.192;0.984;-0.079;-0.118;-0.011;-0.468;0.613;12.886;-0.350;-0.796;-1.510;-0.007;-0.012;0.003;0.328;0.134;10.232;-106.500;-128.000;-302.400
17907.951861634;-1.817;0.519;0.176;0.227;-0.198;0.976;-0.086;-0.114;-0.010;-0.449;0.621;12.918;-0.345;-0.795;-1.513;-0.003;-0.010;0.003;0.321;0.122;10.248;-105.900;-128.800;-301.200
17907.97942598;-1.817;0.519;0.168;0.227;-0.194;0.972;-0.087;-0.113;-0.011;-0.447;0.657;12.843;-0.343;-0.801;-1.508;-0.010;-0.013;0.005;0.337;0.144;10.239;-107.000;-127.400;-303.300
17908.00713112;-1.855;0.557;0.145;0.228;-0.193;0.972;-0.083;-0.116;-0.012;-0.598;0.676;12.824;-0.305;-0.704;-1.424;-0.004;-0.016;-0.001;0.321;0.124;10.241;-106.500;-128.000;-302.500
17908.036268553;-1.824;0.557;0.153;0.225;-0.194;0.972;-0.083;-0.113;-0.005;-0.456;0.632;13.024;-0.352;-0.791;-1.519;-0.007;-0.014;0.001;0.323;0.144;10.227;-107.400;-127.300;-302.700
17908.064888902;-1.847;0.519;0.160;0.226;-0.193;0.974;-0.084;-0.117;-0.008;-0.479;0.569;13.447;-0.363;-0.782;-1.513;-0.013;-0.015;0.005;0.318;0.134;10.248;-106.500;-127.000;-303.300
17908.092459562;-1.855;0.565;0.153;0.225;-0.193;0.975;-0.080;-0.110;-0.008;-0.470;0.555;13.335;-0.359;-0.784;-1.501;-0.007;-0.014;0.007;0.311;0.134;10.232;-107.700;-127.000;-301.400
17908.120438328;-1.840;0.504;0.183;0.228;-0.194;0.977;-0.084;-0.109;-0.009;-0.498;0.564;13.206;-0.360;-0.779;-1.508;-0.007;-0.012;0.001;0.311;0.136;10.256;-107.100;-127.100;-301.100
17908.14880631;-1.824;0.557;0.168;0.228;-0.193;0.982;-0.082;-0.110;-0.012;-0.456;0.579;13.119;-0.359;-0.788;-1.513;-0.015;-0.009;0.003;0.333;0.132;10.244;-105.600;-128.000;-301.400
17908.177444177;-1.855;0.603;0.168;0.228;-0.193;0.975;-0.082;-0.112;-0.011;-0.504;0.580;13.050;-0.366;-0.792;-1.517;-0.009;-0.016;0.002;0.309;0.163;10.241;-107.600;-127.200;-302.500
17908.19667937;-1.840;0.534;0.137;0.223;-0.190;0.969;-0.085;-0.118;-0.010;-0.485;0.629;12.987;-0.362;-0.796;-1.517;-0.009;-0.013;0.001;0.321;0.120;10.239;-108.200;-127.400;-300.200
17908.21909683;-1.832;0.527;0.160;0.226;-0.192;0.971;-0.079;-0.115;-0.007;-0.461;0.649;12.828;-0.345;-0.797;-1.512;-0.001;-0.009;-0.000;0.328;0.108;10.246;-106.300;-127.900;-302.100
17908.248561721;-1.809;0.534;0.160;0.227;-0.196;0.977;-0.080;-0.116;-0.011;-0.479;0.606;13.084;-0.354;-0.790;-1.510;-0.004;-0.010;0.004;0.328;0.132;10.248;-106.900;-127.600;-302.900
17908.275772721;-1.847;0.542;0.160;0.230;-0.195;0.975;-0.086;-0.115;-0.010;-0.497;0.610;13.101;-0.359;-0.789;-1.513;0.009;-0.009;0.006;0.335;0.139;10.253;-106.900;-125.800;-301.200
17908.301607241;-1.847;0.573;0.160;0.227;-0.194;0.972;-0.079;-0.116;-0.009;-0.470;0.620;13.045;-0.348;-0.793;-1.506;-0.006;-0.014;0.004;0.333;0.153;10.253;-107.100;-127.200;-301.900
17908.326326;-1.824;0.519;0.145;0.226;-0.191;0.972;-0.082;-0.078;-0.009;-0.433;0.626;12.878;-0.342;-0.788;-1.510;-0.001;-0.014;0.003;0.335;0.134;10.239;-107.500;-127.500;-302.900
17908.351125035;-1.824;0.527;0.130;0.222;-0.192;0.982;-0.086;-0.119;-0.008;-0.455;0.635;13.032;-0.352;-0.790;-1.510;-0.006;-0.022;0.005;0.333;0.141;10.239;-107.500;-128.200;-303.600
17908.375979903;-1.840;0.550;0.160;0.225;-0.196;0.974;-0.080;-0.113;-0.013;-0.468;0.636;13.030;-0.354;-0.798;-1.513;-0.008;-0.017;0.004;0.321;0.148;10.234;-107.800;-127.200;-302.200
17908.40316531;-1.824;0.550;0.160;0.225;-0.191;0.973;-0.082;-0.115;-0.015;-0.578;0.611;12.934;-0.350;-0.788;-1.503;-0.016;-0.014;0.005;0.337;0.132;10.241;-107.400;-127.700;-301.500
17908.431791603;-1.832;0.557;0.153;0.226;-0.195;0.974;-0.086;-0.116;-0.013;-0.497;0.638;13.154;-0.354;-0.796;-1.513;-0.007;-0.011;0.007;0.333;0.136;10.246;-107.000;-127.200;-302.000
17908.461505861;-1.855;0.542;0.168;0.225;-0.199;0.984;-0.083;-0.119;-0.014;-0.434;0.663;12.988;-0.344;-0.798;-1.511;-0.004;-0.015;0.004;0.325;0.127;10.241;-107.400;-127.200;-301.700
17908.490147413;-1.824;0.527;0.145;0.227;-0.193;0.977;-0.080;-0.117;-0.013;-0.399;0.697;12.877;-0.299;-0.703;-1.415;-0.010;-0.019;0.003;0.323;0.156;10.280;-105.800;-127.200;-303.300
17908.51876741;-1.809;0.527;0.168;0.227;-0.196;0.973;-0.091;-0.115;-0.008;-0.540;0.623;13.136;-0.354;-0.785;-1.508;-0.002;-0.010;0.006;0.318;0.134;10.253;-106.000;-127.600;-301.400
17908.547415147;-1.855;0.542;0.137;0.226;-0.192;0.973;-0.087;-0.115;-0.008;-0.443;0.585;13.327;-0.354;-0.787;-1.503;-0.003;-0.015;0.005;0.328;0.141;10.256;-107.600;-128.500;-302.600
17908.57613242;-1.824;0.511;0.153;0.226;-0.194;0.972;-0.084;-0.113;-0.008;-0.474;0.538;13.332;-0.357;-0.781;-1.508;-0.007;-0.014;0.006;0.311;0.127;10.239;-107.900;-126.800;-302.900
17908.606154025;-1.824;0.557;0.160;0.225;-0.195;0.972;-0.081;-0.112;-0.010;-0.490;0.575;13.278;-0.355;-0.784;-1.500;0.000;-0.014;0.003;0.313;0.129;10.244;-108.700;-127.200;-301.600
17908.639941129;-1.824;0.542;0.145;0.228;-0.197;0.974;-0.083;-0.111;-0.013;-0.521;0.618;13.077;-0.355;-0.780;-1.502;-0.003;-0.016;0.001;0.321;0.117;10.251;-107.900;-126.500;-303.100
17908.67012114;-1.832;0.542;0.176;0.230;-0.193;0.977;-0.084;-0.111;-0.014;-0.365;0.659;12.937;-0.303;-0.704;-1.426;-0.004;-0.016;0.001;0.321;0.148;10.270;-106.300;-127.700;-302.400
17908.695643387;-1.855;0.542;0.160;0.225;-0.190;0.973;-0.087;-0.115;-0.004;-0.489;0.607;13.062;-0.359;-0.793;-1.516;-0.004;-0.011;0.002;0.318;0.129;10.239;-107.200;-127.300;-303.600
17908.716504963;-1.824;0.534;0.160;0.222;-0.197;0.973;-0.091;-0.117;-0.006;-0.460;0.583;13.240;-0.358;-0.791;-1.505;-0.009;-0.013;0.006;0.325;0.134;10.236;-106.400;-126.500;-301.600
17908.737234504;-1.832;0.550;0.160;0.227;-0.194;0.975;-0.086;-0.116;-0.004;-0.511;0.551;13.327;-0.358;-0.791;-1.505;-0.005;-0.013;0.003;0.318;0.132;10.241;-107.100;-127.300;-300.900
17908.757997618;-1.817;0.557;0.160;0.228;-0.193;0.975;-0.084;-0.113;-0.011;-0.471;0.540;13.359;-0.363;-0.773;-1.502;-0.009;-0.013;0.007;0.333;0.146;10.260;-107.400;-127.900;-302.400
17908.778847824;-1.832;0.557;0.145;0.223;-0.191;0.972;-0.083;-0.119;-0.011;-0.473;0.589;12.991;-0.350;-0.785;-1.502;-0.005;-0.011;0.001;0.347;0.129;10.251;-107.200;-126.600;-300.700
17908.804645511;-1.832;0.542;0.168;0.223;-0.192;0.974;-0.082;-0.115;-0.012;-0.500;0.591;12.974;-0.350;-0.787;-1.510;-0.008;-0.010;0.005;0.340;0.148;10.253;-107.600;-127.200;-302.800
17908.833200157;-1.802;0.550;0.176;0.226;-0.196;0.956;-0.080;-0.116;-0.013;-0.480;0.565;13.080;-0.358;-0.788;-1.510;-0.002;-0.013;0.001;0.321;0.141;10.256;-107.200;-127.900;-301.800
17908.861816672;-1.832;0.534;0.160;0.229;-0.194;0.954;-0.081;-0.112;-0.009;-0.489;0.600;12.974;-0.362;-0.785;-1.504;-0.009;-0.011;0.001;0.321;0.117;10.234;-107.700;-126.800;-301.900
17908.890591352;-1.817;0.534;0.145;0.227;-0.195;0.972;-0.080;-0.118;-0.011;-0.434;0.639;12.914;-0.353;-0.791;-1.514;-0.002;-0.018;0.002;0.330;0.141;10.263;-106.300;-126.700;-302.500
17908.919215663;-1.840;0.496;0.168;0.224;-0.191;0.965;-0.078;-0.115;-0.011;-0.477;0.656;12.902;-0.345;-0.797;-1.509;-0.007;-0.014;0.004;0.313;0.129;10.251;-106.600;-127.200;-302.000
17908.947785161;-1.832;0.534;0.183;0.232;-0.193;0.973;-0.082;-0.112;-0.012;-0.327;0.699;12.730;-0.305;-0.699;-1.420;-0.007;-0.012;0.005;0.321;0.129;10.260;-106.700;-126.600;-301.900
17908.976486193;-1.847;0.527;0.145;0.227;-0.194;0.973;-0.081;-0.116;-0.010;-0.483;0.611;13.010;-0.354;-0.791;-1.512;-0.004;-0.015;0.002;0.325;0.127;10.234;-106.600;-126.900;-302.800
17909.005252743;-1.832;0.534;0.122;0.221;-0.196;0.984;-0.084;-0.117;-0.008;-0.494;0.521;13.424;-0.360;-0.790;-1.506;-0.005;-0.017;0.004;0.335;0.144;10.246;-107.300;-127.200;-302.200
17909.034911687;-1.824;0.565;0.168;0.233;-0.194;0.972;-0.082;-0.114;-0.012;-0.508;0.530;13.303;-0.361;-0.782;-1.501;-0.008;-0.012;0.004;0.304;0.134;10.256;-107.800;-127.700;-302.200
17909.064233933;-1.832;0.519;0.122;0.226;-0.195;0.976;-0.084;-0.111;-0.010;-0.609;0.587;13.096;-0.360;-0.782;-1.505;-0.003;-0.012;0.000;0.316;0.136;10.239;-106.300;-127.500;-300.900
17909.094131984;-1.847;0.527;0.145;0.225;-0.194;0.973;-0.078;-0.114;-0.012;-0.440;0.601;12.934;-0.356;-0.785;-1.507;-0.006;-0.013;0.004;0.301;0.132;10.234;-106.900;-127.600;-300.200
17909.123141883;-1.817;0.550;0.160;0.228;-0.191;0.977;-0.084;-0.114;-0.011;-0.433;0.658;12.903;-0.354;-0.795;-1.509;-0.016;-0.012;0.003;0.325;0.134;10.248;-107.100;-127.200;-302.100
17909.151888618;-1.832;0.534;0.137;0.230;-0.192;0.976;-0.082;-0.116;-0.014;-0.437;0.652;12.712;-0.304;-0.699;-1.430;-0.002;-0.014;0.001;0.323;0.127;10.248;-108.000;-127.800;-302.600
17909.180678927;-1.840;0.557;0.145;0.226;-0.196;0.975;-0.083;-0.111;-0.009;-0.583;0.623;12.910;-0.357;-0.790;-1.502;0.003;-0.016;0.006;0.321;0.134;10.256;-107.400;-127.700;-303.300
17909.208414382;-1.824;0.534;0.160;0.227;-0.194;0.976;-0.083;-0.109;-0.011;-0.526;0.563;13.262;-0.354;-0.780;-1.524;-0.015;-0.021;0.004;0.323;0.146;10.232;-108.100;-126.500;-302.400
17909.237811163;-1.840;0.534;0.160;0.224;-0.194;0.965;-0.079;-0.115;-0.007;-0.451;0.558;13.243;-0.356;-0.778;-1.506;0.002;-0.018;0.007;0.328;0.132;10.234;-106.500;-127.000;-301.000
17909.265531543;-1.847;0.527;0.160;0.225;-0.194;0.971;-0.084;-0.112;-0.012;-0.505;0.578;13.067;-0.357;-0.780;-1.509;-0.005;-0.014;0.002;0.321;0.134;10.241;-107.800;-128.200;-302.300
17909.292929669;-1.847;0.542;0.168;0.229;-0.196;0.975;-0.077;-0.113;-0.010;-0.484;0.565;12.980;-0.359;-0.788;-1.509;-0.004;-0.015;0.001;0.325;0.139;10.256;-107.400;-127.700;-300.800
17909.320221223;-1.832;0.527;0.145;0.226;-0.196;0.975;-0.080;-0.113;-0.012;-0.449;0.629;12.896;-0.355;-0.790;-1.504;0.007;-0.014;-0.002;0.309;0.139;10.248;-107.400;-127.200;-299.900
17909.347622849;-1.863;0.534;0.145;0.228;-0.192;0.974;-0.087;-0.114;-0.011;-0.446;0.650;12.878;-0.353;-0.790;-1.510;-0.003;-0.013;0.003;0.333;0.141;10.256;-107.200;-126.500;-302.000
17909.374888496;-1.832;0.542;0.168;0.228;-0.193;0.974;-0.083;-0.111;-0.015;-0.471;0.672;12.822;-0.346;-0.793;-1.515;-0.007;-0.014;0.002;0.340;0.132;10.256;-106.600;-127.300;-302.300
17909.402830132;-1.824;0.519;0.137;0.228;-0.194;0.970;-0.086;-0.111;-0.012;-0.455;0.701;12.738;-0.347;-0.805;-1.512;-0.004;-0.013;-0.002;0.321;0.132;10.246;-107.500;-126.600;-302.100
17909.431434296;-1.840;0.534;0.153;0.227;-0.196;0.972;-0.085;-0.111;-0.012;-0.384;0.753;12.807;-0.302;-0.707;-1.421;-0.002;-0.008;0.006;0.318;0.127;10.251;-107.500;-127.300;-302.100
17909.459988312;-1.824;0.573;0.183;0.221;-0.191;0.983;-0.083;-0.114;-0.010;-0.426;0.655;13.115;-0.340;-0.791;-1.511;-0.001;-0.021;0.000;0.321;0.134;10.260;-106.200;-127.300;-301.400
17909.488596827;-1.832;0.534;0.153;0.231;-0.193;0.973;-0.084;-0.113;-0.008;-0.462;0.569;13.414;-0.354;-0.779;-1.509;-0.007;-0.009;0.002;0.323;0.134;10.246;-107.900;-126.900;-301.800
17909.517144954;-1.824;0.550;0.160;0.224;-0.194;0.972;-0.083;-0.112;-0.011;-0.488;0.604;13.196;-0.356;-0.789;-1.520;-0.004;-0.016;0.007;0.333;0.132;10.258;-107.300;-126.600;-301.300
17909.545763321;-1.817;0.573;0.160;0.229;-0.196;0.982;-0.081;-0.117;-0.010;-0.480;0.564;13.317;-0.353;-0.788;-1.512;-0.004;-0.011;0.005;0.325;0.134;10.244;-107.200;-127.200;-301.400
17909.575187824;-1.855;0.542;0.168;0.229;-0.192;0.981;-0.089;-0.114;-0.012;-0.465;0.616;13.100;-0.354;-0.793;-1.518;-0.016;-0.015;0.000;0.333;0.136;10.263;-107.000;-128.100;-302.400
17909.604098354;-1.847;0.557;0.168;0.223;-0.193;0.971;-0.082;-0.116;-0.013;-0.465;0.650;12.926;-0.351;-0.798;-1.511;-0.011;-0.014;0.008;0.321;0.148;10.263;-106.300;-126.700;-302.200
17909.632541594;-1.832;0.542;0.130;0.226;-0.190;0.973;-0.086;-0.110;-0.013;-0.453;0.686;12.854;-0.339;-0.800;-1.485;-0.003;-0.012;0.004;0.328;0.122;10.268;-107.800;-126.900;-302.000
17909.660301455;-1.817;0.550;0.191;0.229;-0.196;0.970;-0.089;-0.109;-0.006;-0.470;0.640;12.982;-0.350;-0.784;-1.516;-0.005;-0.013;0.001;0.321;0.139;10.248;-106.800;-127.800;-301.400
17909.687556787;-1.847;0.550;0.160;0.224;-0.198;0.973;-0.085;-0.113;-0.011;-0.509;0.541;13.388;-0.357;-0.781;-1.517;-0.008;-0.010;0.005;0.309;0.132;10.253;-106.400;-126.400;-302.300
17909.715035912;-1.809;0.511;0.145;0.226;-0.193;0.955;-0.082;-0.112;-0.010;-0.521;0.521;13.352;-0.361;-0.784;-1.505;-0.004;-0.010;0.008;0.321;0.132;10.213;-107.300;-126.900;-301.200
