time;ExecutionTime;Ultrasound;Tof;posZ-laser;ID1;dist1;ID2;dist2;ID3;dist3;ID4;dist4;ID5;dist5;ID6;dist6
2478.668133;0.03427220000003217;47.06;48.9;-1;0;0.5123770356348047;1;0.5059465498148285;2;-1;3;0.3726331440165506;4;-1;5;-1
2478.7649293;0.03272000000015396;47.04;49.1;-1;0;0.5123770356348047;1;0.5059465498148285;2;-1;3;0.3720087595898032;4;-1;5;-1
2478.871455;0.036316899999746965;47.45;49.0;-1;0;0.5123770356348047;1;0.5059465498148285;2;-1;3;0.3726331440165506;4;-1;5;-1
2478.978399;0.03319529999998849;47.02;49.4;-1;0;0.5123770356348047;1;0.5059465498148285;2;-1;3;0.3726331440165506;4;-1;5;-1
2479.0860005;0.036696199999823875;47.04;49.1;-1;0;0.5123770356348047;1;0.5059465498148285;2;-1;3;0.3726331440165506;4;-1;5;-1
2479.1933256;0.04470800000035524;47.04;49.1;-1;0;0.5099260770852674;1;0.5059465498148285;2;-1;3;0.3726331440165506;4;-1;5;-1
2479.2979233;0.03562660000034157;47.04;49.1;-1;0;0.5123770356348047;1;0.5059465498148285;2;-1;3;0.3726331440165506;4;-1;5;-1
2479.4006741;0.035229399999934685;47.48;49.0;-1;0;0.5123770356348047;1;0.5059465498148285;2;-1;3;0.3726331440165506;4;-1;5;-1
2479.4992784;0.03632619999962117;47.04;49.2;-1;0;0.5123770356348047;1;0.5059465498148285;2;-1;3;0.3726331440165506;4;-1;5;-1
2479.6022025;0.03849720000016532;47.48;48.6;-1;0;0.5099260770852674;1;0.5059465498148285;2;-1;3;0.3726331440165506;4;-1;5;-1
2479.7100902;0.043932199999744626;47.48;48.6;-1;0;0.5123770356348047;1;0.5059465498148285;2;-1;3;0.3726331440165506;4;-1;5;-1
2479.8106366;0.036510399999770016;47.48;49.1;-1;0;0.5099260770852674;1;0.5059465498148285;2;-1;3;0.3726331440165506;4;-1;5;-1
2479.917302;0.04287450000038007;46.67;49.0;-1;0;0.5099260770852674;1;0.5059465498148285;2;-1;3;0.3726331440165506;4;-1;5;-1
2480.0196859;0.04275259999985792;46.67;49.0;-1;0;0.5123770356348047;1;0.5059465498148285;2;-1;3;0.3722343893140069;4;-1;5;-1
2480.120072;0.035744899999826885;47.04;48.8;-1;0;0.5123770356348047;1;0.5090599436447142;2;-1;3;0.3722343893140069;4;-1;5;-1
2480.2166581;0.034148199999890494;47.48;49.0;-1;0;0.5099260770852674;1;0.5090599436447142;2;-1;3;0.3726331440165506;4;-1;5;-1
2480.315021;0.03617069999972955;47.04;48.8;-1;0;0.5099260770852674;1;0.5059465498148285;2;-1;3;0.3722343893140069;4;-1;5;-1
2480.4131624;0.03699259999984861;46.65;49.1;-1;0;0.5123770356348047;1;0.5059465498148285;2;-1;3;0.3726331440165506;4;-1;5;-1
2480.5104987;0.03604640000003201;46.65;49.1;-1;0;0.5099260770852674;1;0.5059465498148285;2;-1;3;0.3722343893140069;4;-1;5;-1
2480.6067691;0.03535520000014003;46.65;49.1;-1;0;0.5123770356348047;1;0.5059465498148285;2;-1;3;0.3726331440165506;4;-1;5;-1
2480.7243701;0.045726400000148715;47.04;49.1;-1;0;0.5099260770852674;1;0.5059465498148285;2;-1;3;0.3722343893140069;4;-1;5;-1
2480.8279529;0.03543069999977888;47.04;48.9;-1;0;0.5123770356348047;1;0.5059465498148285;2;-1;3;0.3722343893140069;4;-1;5;-1
2480.9339443;0.041092700000262994;46.65;49.2;-1;0;0.5099260770852674;1;0.5059465498148285;2;-1;3;0.3722343893140069;4;-1;5;-1
