time;ExecutionTime;Ultrasound;Tof;posZ-laser;ID1;dist1;ID2;dist2;ID3;dist3;ID4;dist4;ID5;dist5;ID6;dist6
592.1272053;0.04037159999995765;26.62;28.8;-1;0;0.30737376279806494;1;0.30599322868874074;2;0.3065078375537621;3;-1;4;-1;5;-1
592.2184709;0.030516799999986688;26.62;28.8;-1;0;0.30737376279806494;1;0.30492931506692;2;0.3065078375537621;3;-1;4;-1;5;-1
592.3112872;0.028465400000072805;26.62;28.8;-1;0;0.3064693077863306;1;0.30599322868874074;2;0.3065078375537621;3;-1;4;-1;5;-1
592.4093952;0.032148000000006505;26.62;28.8;-1;0;0.30737376279806494;1;0.30492931506692;2;0.30658899980733784;3;-1;4;-1;5;-1
592.5168025;0.03302109999992808;26.62;28.8;-1;0;0.30737376279806494;1;0.30599322868874074;2;0.3065078375537621;3;-1;4;-1;5;-1
592.6068821;0.028026100000033694;26.62;28.8;-1;0;0.30628821286765545;1;0.30599322868874074;2;0.30658899980733784;3;-1;4;-1;5;-1
592.6996533;0.02753040000004603;26.62;28.8;-1;0;0.3072045294895639;1;0.30599322868874074;2;0.3065078375537621;3;-1;4;-1;5;-1
592.79728;0.028603900000007343;26.62;28.8;-1;0;0.3064693077863306;1;0.30599322868874074;2;0.30630228130589465;3;-1;4;-1;5;-1
592.9080716;0.027737999999999374;26.62;28.8;-1;0;0.30737376279806494;1;0.30599322868874074;2;0.3065078375537621;3;-1;4;-1;5;-1
592.9976615;0.026150900000061483;26.21;28.7;-1;0;0.30737376279806494;1;0.30599322868874074;2;0.30630228130589465;3;-1;4;-1;5;-1
593.0978227;0.026901400000042486;26.62;28.8;-1;0;0.3066234997719413;1;0.305544105746695;2;0.3052719034648117;3;-1;4;-1;5;-1
593.2130542;0.03083609999998771;26.21;28.7;-1;0;0.30644433914992886;1;0.305544105746695;2;0.3052719034648117;3;-1;4;-1;5;-1
593.3029509;0.024535100000093735;26.21;28.7;-1;0;0.3066234997719413;1;0.305544105746695;2;0.30541464007317226;3;-1;4;-1;5;-1
593.4007614;0.025636200000008103;26.21;28.4;-1;0;0.30628821286765545;1;0.3060448082585167;2;0.30541464007317226;3;-1;4;-1;5;-1
593.4963879;0.02696790000004512;26.21;28.4;-1;0;0.3064693077863306;1;0.30495228549598685;2;0.3052719034648117;3;-1;4;-1;5;-1
593.6067958;0.025506000000063977;26.21;28.4;-1;0;0.30628821286765545;1;0.30655936410270457;2;0.3052719034648117;3;-1;4;-1;5;-1
593.7127207;0.027892199999996592;26.64;28.6;-1;0;0.3063332310210948;1;0.30599322868874074;2;0.30530305666330837;3;-1;4;-1;5;-1
593.8018993;0.02848180000000866;26.64;28.6;-1;0;0.30737376279806494;1;0.30599322868874074;2;0.30530305666330837;3;-1;4;-1;5;-1
593.8970268;0.026792300000010982;26.64;28.6;-1;0;0.3064693077863306;1;0.30599322868874074;2;0.30628194987278884;3;-1;4;-1;5;-1
594.0084585;0.025726499999905172;26.59;28.3;-1;0;0.30631180680877185;1;0.305989177455446;2;0.3062721600476508;3;-1;4;-1;5;-1
594.1037444;0.025839199999950324;26.64;28.4;-1;0;0.3067361975957103;1;0.3059790694517365;2;0.3061812424049052;3;-1;4;-1;5;-1
594.1974173;0.02612219999991794;26.59;28.5;-1;0;0.30670103929209885;1;0.30597204083577817;2;0.3059138392174387;3;-1;4;-1;5;-1
594.3031601;0.027351899999985108;26.59;28.5;-1;0;0.30672365077164915;1;0.30489259363955123;2;0.3059965382948284;3;-1;4;-1;5;-1
594.4052906;0.024085799999966184;26.62;28.6;-1;0;0.3059149602490807;1;0.30665805225354165;2;0.3059071702447404;3;-1;4;-1;5;-1
594.5042618;0.02426920000004884;26.62;28.7;-1;0;0.3059835559578352;1;0.3060900503297639;2;0.30559911742508444;3;-1;4;-1;5;-1
594.5999845;0.027698300000110976;26.62;28.7;-1;0;0.3060511482326931;1;0.3060897047657158;2;0.3055066756040839;3;-1;4;-1;5;-1
594.7115407;0.025886300000024676;26.62;28.8;-1;0;0.30680257823157353;1;0.305589822921399;2;0.3055328596936665;3;-1;4;-1;5;-1
594.8106909;0.02758290000008401;26.62;28.8;-1;0;0.30642895791629204;1;0.30559616398652706;2;0.30575313347982036;3;-1;4;-1;5;-1
594.9100155;0.02803480000000036;26.62;28.8;-1;0;0.306403825733141;1;0.30560563343287794;2;0.30647087946857005;3;-1;4;-1;5;-1
595.0053856;0.026205300000015086;26.64;28.7;-1;0;0.30637621149614447;1;0.3055287176422341;2;0.30529385936365133;3;-1;4;-1;5;-1
595.1129166;0.02616909999994732;26.62;28.8;-1;0;0.30626719775258454;1;0.3061442393754123;2;0.3062179409137426;3;-1;4;-1;5;-1
595.2094154;0.025286499999992884;26.6;28.8;-1;0;0.30565220492910017;1;0.3061638017012616;2;0.30612327740314405;3;-1;4;-1;5;-1
595.3062581;0.026069899999924928;26.6;28.8;-1;0;0.3063870730965094;1;0.30618649749283183;2;0.30602811270885155;3;-1;4;-1;5;-1
595.4029258;0.030002700000068216;26.6;28.8;-1;0;0.3070496179359871;1;0.3050320630077425;2;0.30679909127947913;3;-1;4;-1;5;-1
595.5120226;0.025980600000025333;27.05;28.5;-1;0;0.30705340595250674;1;0.3050582707156415;2;0.30668920013466344;3;-1;4;-1;5;-1
595.6061025;0.02421290000006593;26.62;28.6;-1;0;0.306973070815548;1;0.3061701251667168;2;0.30657892888006893;3;-1;4;-1;5;-1
595.7017325;0.02490109999996548;26.62;28.6;-1;0;0.3069341872241696;1;0.30620145789789033;2;0.30646832327198387;3;-1;4;-1;5;-1
595.7993201;0.026958799999988514;26.62;28.6;-1;0;0.30598961379414447;1;0.3062357913902174;2;0.3065047582758192;3;-1;4;-1;5;-1
595.9081681;0.023664800000005926;26.62;28.6;-1;0;0.30611410572105296;1;0.3057668508774849;2;0.30639739077543937;3;-1;4;-1;5;-1
596.0050521;0.024077200000078847;26.64;28.6;-1;0;0.30558340027200476;1;0.3058075673313197;2;0.30628978234162973;3;-1;4;-1;5;-1
596.1043219;0.02483919999997397;26.64;28.4;-1;0;0.3056443614910255;1;0.3058512130920729;2;0.30618197928698354;3;-1;4;-1;5;-1
596.1992396;0.025845799999956398;26.64;28.8;-1;0;0.3058633954164536;1;0.3069885705632556;2;0.30607402814809936;3;-1;4;-1;5;-1
596.3081581;0.02397839999991902;26.64;28.8;-1;0;0.3061604961019232;1;0.3047347077552169;2;0.30596597563487565;3;-1;4;-1;5;-1
596.4050299;0.02440009999997983;26.62;29.0;-1;0;0.3057174580923212;1;0.3068269874672129;2;0.3063686026366918;3;-1;4;-1;5;-1
596.5034328;0.025354800000059186;26.62;28.7;-1;0;0.3057714645404986;1;0.3067641463646903;2;0.30667608550780395;3;-1;4;-1;5;-1
596.6097975;0.023858099999984006;26.62;28.7;-1;0;0.3058250134514533;1;0.30478551213387967;2;0.30668084896870584;3;-1;4;-1;5;-1
596.7092389;0.024260900000058427;26.23;28.6;-1;0;0.3058781384716736;1;0.30544069161599846;2;0.30639759209606127;3;-1;4;-1;5;-1
596.8133143;0.03202310000006037;26.21;28.3;-1;0;0.3071737368840608;1;0.3047073651472823;2;0.3063890769883133;3;-1;4;-1;5;-1
596.9029101;0.025176199999918936;26.23;28.6;-1;0;0.3064273330339454;1;0.3065427121067603;2;0.3061751422312205;3;-1;4;-1;5;-1
597.0243529;0.03189620000000559;26.23;28.6;-1;0;0.3072823964509755;1;0.3066040377396051;2;0.306065168183303;3;-1;4;-1;5;-1
597.1261604;0.03249860000005356;26.23;28.6;-1;0;0.30594609864767913;1;0.30539705683838486;2;0.30713557966099575;3;-1;4;-1;5;-1
597.2142394;0.027243600000019796;26.21;28.9;-1;0;0.30632023843443684;1;0.3054630266092785;2;0.3066161791278725;3;-1;4;-1;5;-1
597.3107621;0.02768470000000889;26.21;28.6;-1;0;0.30530255573573284;1;0.30553149772532673;2;0.30649762020947124;3;-1;4;-1;5;-1
597.4250815;0.031080599999995684;26.21;28.6;-1;0;0.3051652031313281;1;0.30556716637987613;2;0.3063794568618234;3;-1;4;-1;5;-1
597.5185204;0.02802719999999681;26.62;28.5;-1;0;0.3054074406897633;1;0.3043445601906537;2;0.3062617400094054;3;-1;4;-1;5;-1
597.6150902;0.028410799999960545;26.62;28.5;-1;0;0.3051017710214857;1;0.30529632062972184;2;0.3057714397423706;3;0.3041584394236788;4;-1;5;-1
597.7099749;0.027085000000056425;27.05;28.9;-1;0;0.3049507332486496;1;0.30536798267939996;2;0.30624658009775774;3;0.3016792230948217;4;-1;5;-1
597.8246526;0.03260090000003402;27.05;28.9;-1;0;0.30552126678898595;1;0.30619948129592167;2;0.3061330849362508;3;0.30159786865900545;4;-1;5;-1
597.9257785;0.029636200000027202;26.64;28.6;-1;0;0.3055734751891977;1;0.30713548585669576;2;0.3060407639292627;3;0.30151677801213617;4;-1;5;-1
598.03023;0.035842900000034206;26.62;28.8;-1;0;0.30562569252226063;1;0.30522596010709957;2;0.30593319854552503;3;0.30143594903124166;4;-1;5;-1
598.1447966;0.039279199999896264;26.62;28.7;-1;0;0.30567793818851585;1;0.30514705119640095;2;0.3054546610604049;3;0.30143018071703503;4;-1;5;-1
598.2441727;0.03294929999992746;26.62;28.7;-1;0;0.30573022979604564;1;0.3051961342959012;2;0.3053426344899812;3;0.30134801814707385;4;-1;5;-1
598.3465374;0.036585100000024795;26.62;28.5;-1;0;0.3057825831130174;1;0.30629057413084787;2;0.305835262360553;3;0.30126608900282326;4;-1;5;-1
598.4507999;0.036836500000049455;26.62;28.5;-1;0;0.3051502871460182;1;0.3059283044048962;2;0.3067150298769744;3;0.30101610447452154;4;-1;5;-1
598.5629033;0.0390489000000116;26.62;28.6;-1;0;0.3052052057931684;1;0.30601815820479544;2;0.30661747061496464;3;0.30094067114495754;4;-1;5;-1
598.6656954;0.03505330000007234;26.62;28.6;-1;0;0.3052602483588863;1;0.30610993259124936;2;0.3061456989510879;3;0.30093425965269516;4;-1;5;-1
598.7642485;0.032257899999990514;26.64;28.7;-1;0;0.30657433142217466;1;0.3048949364658777;2;0.30685572532242844;3;0.3008572889619868;4;-1;5;-1
598.8625292;0.03033149999998841;26.64;29.1;-1;0;0.30570839283964724;1;0.305721941988248;2;0.306557503082784;3;0.30157132793771246;4;-1;5;-1
598.9610965;0.035467900000071495;26.62;28.6;-1;0;0.3055170772386488;1;0.30581187169648266;2;0.3064483782222031;3;0.30149749295278455;4;-1;5;-1
599.0581882;0.03246449999994638;26.62;28.6;-1;0;0.30536792122131795;1;0.306720321672953;2;0.30657777778033085;3;0.3012889596973928;4;-1;5;-1
599.1592951;0.03658529999995608;26.23;28.6;-1;0;0.3054937173144111;1;0.3068048439578548;2;0.3064725805278743;3;0.301214290323233;4;-1;5;-1
599.258195;0.0349001000000726;26.23;28.6;-1;0;0.30554981205385373;1;0.30518725881948433;2;0.3063685247423839;3;0.30194455647124474;4;-1;5;-1
599.3536526;0.030269000000089363;26.21;28.7;-1;0;0.3065259477136019;1;0.30527866030699785;2;0.3062656575115617;3;0.30187354210640804;4;-1;5;-1
599.4481191;0.031137300000068535;26.21;28.7;-1;0;0.30550037544333164;1;0.30587690653349964;2;0.30612871501769495;3;0.30186545431724027;4;-1;5;-1
599.5423057;0.030641700000046512;26.21;28.7;-1;0;0.30555497842755935;1;0.3056634673375897;2;0.30601684666413953;3;0.3017922001057614;4;-1;5;-1
599.6357771;0.030317100000047503;26.21;28.7;-1;0;0.305609724058356;1;0.3056106301495133;2;0.3055658881986057;3;0.30171874937279924;4;-1;5;-1
599.7353596;0.03022970000006353;26.21;28.7;-1;0;0.3054604615327995;1;0.30571519220800003;2;0.30662094104062504;3;0.30195467210596894;4;-1;5;-1
599.8417565;0.034657199999969635;26.21;29.0;-1;0;0.3061376850759952;1;0.30582108192092217;2;0.30622155203038764;3;0.3018762735180465;4;-1;5;-1
599.9359415;0.03060470000002624;26.21;28.4;-1;0;0.3049151158866048;1;0.30592824691219733;2;0.3061639961111248;3;0.30264684521852264;4;-1;5;-1
600.0491469;0.036163299999998344;26.21;28.6;-1;0;0.30497394059097804;1;0.3053127307466854;2;0.3054180132326585;3;0.30260732316403105;4;-1;5;-1
600.1533787;0.035910199999989345;26.21;29.0;-1;0;0.3050328816422415;1;0.3054147589199932;2;0.30554900493180964;3;0.30252930694565094;4;-1;5;-1
600.2474071;0.02983310000001893;26.21;28.5;-1;0;0.3058912773743294;1;0.3055178008046736;2;0.30676283823779676;3;0.3024508466837299;4;-1;5;-1
600.3418422;0.03129820000003747;26.21;28.5;-1;0;0.305739026843047;1;0.30714957107785684;2;0.3066644018226321;3;0.30237190476585757;4;-1;5;-1
600.4421726;0.033351999999922555;26.21;28.5;-1;0;0.3071104571455566;1;0.30535292509949874;2;0.3061131380261973;3;0.3021864191531438;4;-1;5;-1
600.5379706;0.03111690000002909;26.21;28.8;-1;0;0.307577699914956;1;0.30609716647313856;2;0.30601357433177895;3;0.3021117302165206;4;-1;5;-1
600.6385753;0.036147599999935665;26.21;28.8;-1;0;-1;1;0.3060206730281898;2;0.30549824304844964;3;0.30203644546049396;4;-1;5;-1
600.7337028;0.029321699999968587;26.21;28.6;-1;0;-1;1;0.30593995774474825;2;0.3054023530364529;3;0.30196053191141586;4;-1;5;-1
600.8403145;0.032857199999966724;26.23;28.3;-1;0;-1;1;0.305382112252756;2;0.30624019568978655;3;0.30190999981891153;4;-1;5;-1
600.9485589;0.034535699999992175;26.64;29.0;-1;0;-1;1;0.3054814826333955;2;0.306153422917168;3;0.3018302709797905;4;-1;5;-1
601.0411539;0.02961240000001908;26.64;28.4;-1;0;-1;1;0.3049872791143234;2;0.3060686438341711;3;0.3017497950122986;4;-1;5;-1
601.1349631;0.030523100000095837;26.64;28.4;-1;0;-1;1;0.3063643959834907;2;0.30598589963121314;3;0.30255057960462844;4;-1;5;-1
601.2388965;0.03020650000007663;26.64;28.5;-1;0;-1;1;0.30582224791604223;2;0.30548828259500393;3;0.30247220357308297;4;-1;5;-1
601.3355742;0.030346000000008644;26.64;28.5;-1;0;-1;1;0.3057582047668862;2;0.3062268987042591;3;0.30240480118358914;4;-1;5;-1
601.4280178;0.030369900000096095;26.64;28.5;-1;0;-1;1;0.3060379624312005;2;0.3071197606787995;3;0.30232201385380836;4;-1;5;-1
601.5455769;0.03121350000003531;26.64;28.5;-1;0;-1;1;0.3061463651783387;2;0.306270094923741;3;0.30223831355955916;4;-1;5;-1
601.6443526;0.031013900000061767;27.44;28.5;-1;0;-1;1;0.3059701341836116;2;0.3061927740374271;3;0.3028717132721493;4;-1;5;-1
601.7462365;0.03464330000008431;27.44;28.5;-1;0;-1;1;0.30644146860824417;2;0.30611771978997965;3;0.30203948794505614;4;-1;5;-1
601.8514112;0.039333899999974165;28.34;28.7;-1;0;-1;1;0.3058534520763691;2;0.30639380473273753;3;0.30180493352476495;4;-1;5;-1
601.9565696;0.03764719999992394;28.36;28.7;-1;0;-1;1;0.30590621739281454;2;0.3063284054905824;3;0.302845949107781;4;-1;5;-1
602.0623504;0.03596679999998287;28.34;28.6;-1;0;-1;1;0.3060100439833729;2;0.30676316848815477;3;0.3018610594693984;4;-1;5;-1
602.169517;0.03571929999998247;28.34;28.6;-1;0;-1;1;0.30568158845392995;2;0.30620142483887236;3;0.30246681984132723;4;-1;5;-1
602.2623505;0.029683599999998478;28.34;28.6;-1;0;-1;1;0.3057960610714608;2;0.3061333387376574;3;0.3027490953993862;4;-1;5;-1
602.3572587;0.030785600000058366;28.34;28.6;-1;0;-1;1;0.30507553544319105;2;0.3070671046991821;3;0.30229404303956803;4;-1;5;-1
602.4535409;0.031330099999991035;28.34;28.6;-1;0;-1;1;0.3053086182172783;2;0.30650821175272314;3;0.3025572891888566;4;-1;5;-1
602.5478305;0.029302099999995335;28.34;28.6;-1;0;-1;1;0.30581175156007984;2;0.30547673706440387;3;0.3024652808342545;4;-1;5;-1
602.6351516;0.030684300000075382;28.44;28.4;-1;0;-1;1;0.3066346269365443;2;0.30544538193604914;3;0.3023722451555351;4;-1;5;-1
602.7515562;0.029901900000027126;28.44;28.7;-1;0;-1;1;0.3067310379804235;2;0.30528215589095825;3;0.3031926444831758;4;-1;5;-1
602.8507913;0.03429660000006152;28.44;28.7;-1;0;-1;1;0.30584607383656515;2;0.3067552265312116;3;0.30309808779147496;4;-1;5;-1
602.9445755;0.0286434999999301;27.59;28.5;-1;0;-1;1;0.3059514754022156;2;0.305787498248235;3;0.3028415072027575;4;-1;5;-1
603.0419819;0.03472110000006978;27.2;28.7;-1;0;-1;1;0.3060566111827296;2;0.3057407121539718;3;0.30274684491484544;4;-1;5;-1
603.1409613;0.02992580000000089;27.2;28.3;-1;0;-1;1;0.30604532961479336;2;0.30472662077406815;3;0.3026004642562961;4;-1;5;-1
603.2397727;0.029892600000039238;27.2;28.3;-1;0;-1;1;0.3053140571745954;2;0.30593903284690793;3;0.30250032651687936;4;-1;5;-1
603.3344128;0.02962630000001809;26.77;28.8;-1;0;-1;1;0.3065089633375779;2;0.30588516918564085;3;0.3033728282269609;4;-1;5;-1
603.4486017;0.03546229999994921;26.79;28.4;-1;0;-1;1;0.3052822197513852;2;0.3058444748626222;3;0.3024025620984472;4;-1;5;-1
603.5376547;0.02793789999998353;26.79;28.4;-1;0;-1;1;0.3058394113556576;2;0.3058067516437127;3;0.30317578948251667;4;-1;5;-1
603.6379472;0.030622399999970185;26.79;28.4;-1;0;-1;1;0.30594704719499133;2;0.3068324571512146;3;0.30300145055544586;4;-1;5;-1
603.7336922;0.029801399999996647;26.37;28.6;-1;0;-1;1;0.30605423407228693;2;0.30680515074346865;3;0.3027600792183596;4;-1;5;-1
603.8473599;0.033174600000052124;26.38;28.6;-1;0;-1;1;0.306133760239144;2;0.30649868649523293;3;0.30260174018824193;4;-1;5;-1
603.9414783;0.02970730000004096;26.37;28.7;-1;0;-1;1;0.30585789807619035;2;0.3064711369674538;3;0.3027040751367995;4;-1;5;-1
604.0426456;0.03003369999998995;26.37;28.6;-1;0;-1;1;0.3049657294505036;2;0.30584279645730666;3;0.3025477939274303;4;-1;5;-1
604.1365206;0.030191400000035173;26.37;28.4;-1;0;-1;1;0.30619128688224023;2;0.30582024911006156;3;0.3024481176773302;4;-1;5;-1
604.2410397;0.02805030000001807;26.37;28.5;-1;0;-1;1;0.30628698292058787;2;0.3069915987573952;3;0.30234771593813126;4;-1;5;-1
604.3362233;0.0278817999999319;26.37;28.9;-1;0;-1;1;0.30549828763873216;2;0.305812995189607;3;0.30331051905223877;4;-1;5;-1
604.4327208;0.028266600000051767;26.38;28.8;-1;0;-1;1;0.3055883025499058;2;0.30579511406041837;3;0.303293952062667;4;-1;5;-1
604.5337714;0.03372890000002826;25.98;28.4;-1;0;-1;1;0.30567758196498857;2;0.30578041591407745;3;0.30318405199000303;4;-1;5;-1
604.6381097;0.02668359999995573;26.38;28.5;-1;0;-1;1;0.30575461723444725;2;0.30636162583081294;3;0.30307352649332475;4;-1;5;-1
604.7389715;0.02790549999997438;26.37;28.8;-1;0;-1;1;0.30495036110920604;2;0.3063535621395954;3;0.30296241765183607;4;-1;5;-1
604.8330394;0.028139499999952022;26.37;28.8;-1;0;-1;1;0.3050383567498629;2;0.3074670406084028;3;0.30270198472151205;4;-1;5;-1
604.9407757;0.025992399999950067;26.37;28.8;-1;0;-1;1;0.30512554913326784;2;0.3074620580500165;3;0.30364939683919706;4;-1;5;-1
605.0399037;0.0270584999999528;26.37;28.8;-1;0;-1;1;0.30540009633210347;2;0.30624087798167904;3;0.30261599216810414;4;-1;5;-1
605.1419078;0.030590900000106558;26.42;28.6;-1;0;-1;1;0.3066424614973329;2;0.30728187197141194;3;0.3033198227402602;4;-1;5;-1
605.2459795;0.03249670000002425;26.42;28.3;-1;0;-1;1;0.3065665832460099;2;0.3072823800140976;3;0.3032089000281031;4;-1;5;-1
605.3483757;0.030665600000020277;26.01;28.4;-1;0;-1;1;0.3057039280310006;2;0.30728590901348257;3;0.3029670144038248;4;-1;5;-1
605.4531979;0.03400849999991351;26.01;28.7;-1;0;-1;1;0.30582864408463706;2;0.30729244650953574;3;0.3028594210923983;4;-1;5;-1
605.5453952;0.03098879999993187;26.01;28.7;-1;0;-1;1;0.3058826406304202;2;0.30691296290455505;3;0.3029817328064356;4;-1;5;-1
605.6477247;0.03855959999998504;26.01;28.7;-1;0;-1;1;0.305050355984473;2;0.3056957158882838;3;0.3028821438004395;4;-1;5;-1
605.7486915;0.02899800000000141;26.03;28.5;-1;0;-1;1;0.3051532804095101;2;0.30571543192020834;3;0.30253581392453754;4;-1;5;-1
605.8423266;0.02873049999993782;26.03;28.9;-1;0;-1;1;0.3052246343146401;2;0.30573824235945524;3;0.3024777512252933;4;-1;5;-1
605.9351321;0.02702990000000227;26.03;28.3;-1;0;-1;1;0.3044008115697542;2;0.3057641310359627;3;0.3023695846293115;4;-1;5;-1
606.032164;0.027535300000067764;26.42;28.6;-1;0;-1;1;0.3052019017367016;2;0.30559652447137875;3;0.3030332096636112;4;-1;5;-1
606.1498832;0.028714799999988827;26.42;28.6;-1;0;-1;1;0.30527889917241924;2;0.30659787938640387;3;0.30304794859714596;4;-1;5;-1
606.2393054;0.028806000000031418;26.42;28.2;-1;0;-1;1;0.3051499492865214;2;0.30662549029900715;3;0.3029388775234086;4;-1;5;-1
606.3426428;0.028894200000081582;26.42;28.2;-1;0;-1;1;0.3056994066890576;2;0.3056192667295014;3;0.30292697537987034;4;-1;5;-1
606.4327775;0.02809639999998126;26.06;28.4;-1;0;-1;1;0.3057791404045177;2;0.30593947971546914;3;0.3028099030207888;4;-1;5;-1
606.5451931;0.02893579999999929;26.06;28.4;-1;0;-1;1;0.3046743756693206;2;0.3057651669758061;3;0.3024291615008269;4;-1;5;-1
606.6448389;0.03235219999999117;26.04;28.9;-1;0;-1;1;0.3047665431238061;2;0.3067967003085784;3;0.30345683359625386;4;-1;5;-1
606.7352446;0.026800199999911456;26.04;28.9;-1;0;-1;1;0.30483996096260374;2;0.3068394818675129;3;0.3033386625744241;4;-1;5;-1
606.8469742;0.028161400000044523;26.04;28.9;-1;0;-1;1;0.30611726028194775;2;0.30630032698066284;3;0.30322077817647336;4;0.304842387301169;5;-1
606.9415105;0.027371200000061435;26.47;28.3;-1;0;-1;1;0.3052051248999279;2;0.3055319079431902;3;0.30310323069726797;4;0.3037659950074276;5;-1
607.0391868;0.02854390000004514;26.47;28.6;-1;0;-1;1;0.30527257676166886;2;0.30685592642829806;3;0.30267362189603414;4;0.303720634475849;5;-1
607.1364632;0.029276899999899797;26.47;28.6;-1;0;-1;1;0.3054516622383637;2;0.30690866681251017;3;0.30278881615783615;4;0.3038067222382845;5;-1
607.2534623;0.028576699999916855;26.93;28.5;-1;0;-1;1;0.3043534060494328;2;0.3066338444179798;3;0.3030839478424118;4;0.30352782774219533;5;-1
607.3459476;0.0291836000000103;26.47;28.4;-1;0;-1;1;0.30463386726201874;2;0.30668721766074797;3;0.30273857137676646;4;0.3034818318147154;5;-1
607.4369059;0.02812420000009297;26.47;28.4;-1;0;-1;1;0.304488020635104;2;0.30674307074695;3;0.30263379760808723;4;0.3034358738064036;5;-1
607.5378584;0.028844999999932952;26.47;28.4;-1;0;-1;1;0.30476848826048936;2;0.3058386673721454;3;0.3024148635898823;4;0.30351403454193376;5;-1
607.6438766;0.026332899999943038;26.47;28.4;-1;0;-1;1;0.30379036160758627;2;0.30590364968298295;3;0.3029802441820957;4;0.3034670568264277;5;-1
